time/iterations,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,train/learning_rate,train/value_loss,train/loss,train/explained_variance,train/n_updates,train/approx_kl,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/clip_range,eval/mean_reward,eval/mean_ep_length
581,2790,19.77525629,94.75,426,1189888,3e-05,2.2476055063307285,0.39761826395988464,0.8732907772064209,5800,0.0007014501,-2.4064606010913847,0.007958984375,-0.0031672905926825477,0.1,,
,,,,,1190000,3e-05,2.0370718225836755,0.32366520166397095,0.878528892993927,5810,0.0010138152,-2.3937249362468718,0.011083984375,-0.0040768580744043,0.1,18.391429710388184,96.6
582,2796,20.019020899999997,94.12,426,1191936,,,,,,,,,,,,
583,2802,19.27439721,94.13,426,1193984,3e-05,2.2061464808881284,0.3265071511268616,0.8715119957923889,5820,0.0013112609,-2.405314636230469,0.0140625,-0.005109395654289983,0.1,,
584,2807,19.160278509999998,93.52,426,1196032,3e-05,3.143218307197094,0.641714334487915,0.8197031021118164,5830,0.00083173777,-2.397566795349121,0.018017578125,-0.005154070121352561,0.1,,
585,2811,19.18525478,93.35,426,1198080,3e-05,2.5666738897562027,0.5130142569541931,0.8896960616111755,5840,0.001035893,-2.3641773402690887,0.0201171875,-0.005844938365044072,0.1,,
,,,,,1200000,3e-05,1.5658686239272357,0.17053014039993286,0.8597328662872314,5850,0.0012273849,-2.3880052655935287,0.013916015625,-0.005452221856103279,0.1,16.290570855140686,94.2
586,2817,18.70625652,93.66,425,1200128,,,,,,,,,,,,
587,2821,18.57671955,92.88,426,1202176,3e-05,2.015779707580805,0.32732805609703064,0.8927817940711975,5860,0.0012755849,-2.369973564147949,0.01103515625,-0.005702129018027335,0.1,,
588,2826,18.430480810000002,93.77,426,1204224,3e-05,2.712491875141859,0.44077563285827637,0.8183183670043945,5870,0.0011729595,-2.3628807425498963,0.014306640625,-0.004783623127150349,0.1,,
589,2831,18.768213460000002,93.32,426,1206272,3e-05,1.6461516000330447,0.24632255733013153,0.902686357498169,5880,0.0013315794,-2.4257319450378416,0.016943359375,-0.006191880782716907,0.1,,
590,2836,18.36851701,93.5,426,1208320,3e-05,2.3171452581882477,0.3608405590057373,0.8479167819023132,5890,0.00087080954,-2.3970639944076537,0.010546875,-0.004569488980632741,0.1,,
,,,,,1210000,3e-05,1.3338324457406998,0.3024124205112457,0.8974711894989014,5900,0.0017130584,-2.418119141459465,0.02783203125,-0.006453325685288292,0.1,21.95011329650879,95.2
591,2841,19.11275398,93.7,425,1210368,,,,,,,,,,,,
592,2846,19.083548370000003,94.04,425,1212416,3e-05,1.9808228053152561,0.3390561044216156,0.8940192461013794,5910,0.0010057393,-2.3740539103746414,0.00732421875,-0.004561763576930389,0.1,,
593,2851,18.54488853,94.71,425,1214464,3e-05,1.7321173384785653,0.3242562413215637,0.8722573518753052,5920,0.0014581144,-2.422511675953865,0.01875,-0.006366079149302095,0.1,,
594,2855,19.13362482,94.76,425,1216512,3e-05,1.6649262927472592,0.33748218417167664,0.8513880968093872,5930,0.0008363846,-2.3180729359388352,0.0224609375,-0.0050081314984709024,0.1,,
595,2860,19.07093727,95.37,426,1218560,3e-05,1.8555273167788982,0.3453565239906311,0.8604239225387573,5940,0.0011122144,-2.386553192138672,0.015869140625,-0.00551713187887799,0.1,,
,,,,,1220000,3e-05,2.4584219977259636,0.4802069067955017,0.863286018371582,5950,0.00086564047,-2.3502287358045577,0.0087890625,-0.0041644638957222925,0.1,15.440452671051025,97.2
596,2865,19.24730738,94.36,425,1220608,,,,,,,,,,,,
597,2870,18.98259736,93.85,425,1222656,3e-05,2.5464363604784013,0.5370282530784607,0.8565347194671631,5960,0.00077202683,-2.3206985116004946,0.00908203125,-0.003981792903505266,0.1,,
598,2874,18.90020751,93.31,425,1224704,3e-05,1.855375687777996,0.5797963738441467,0.9158366322517395,5970,0.0009976495,-2.3679706692695617,0.0087890625,-0.0043196365470066665,0.1,,
599,2879,18.55815569,93.23,426,1226752,3e-05,1.9161843046545983,0.30250877141952515,0.8575998544692993,5980,0.0010267574,-2.349523141980171,0.007421875,-0.004132835556811187,0.1,,
600,2884,18.02501169,94.71,426,1228800,3e-05,2.3430919647216797,0.40298542380332947,0.8721750378608704,5990,0.0007809533,-2.339574044942856,0.01318359375,-0.0045879361394327136,0.1,,
,,,,,1230000,3e-05,1.8084775529801846,0.35766857862472534,0.852154552936554,6000,0.0011298,-2.3420811980962752,0.01337890625,-0.004905400794814341,0.1,25.519425201416016,85.6
601,2889,18.18833922,95.96,425,1230848,,,,,,,,,,,,
602,2894,18.90854156,95.39,425,1232896,3e-05,2.329556332528591,0.5311514735221863,0.8404796719551086,6010,0.0011997663,-2.323487716913223,0.018603515625,-0.005653822416206822,0.1,,
603,2898,19.23309626,95.45,426,1234944,3e-05,1.2141157180070876,0.25520452857017517,0.8996219038963318,6020,0.001694547,-2.337207296490669,0.034619140625,-0.007166187802795321,0.1,,
604,2903,19.977064439999996,94.95,426,1236992,3e-05,1.508141266182065,0.2770998477935791,0.8629297018051147,6030,0.00078033196,-2.3312896877527236,0.006298828125,-0.0041858895390760155,0.1,,
605,2908,19.207641969999997,95.64,426,1239040,3e-05,1.9471289195120334,0.3391844630241394,0.8579078912734985,6040,0.0010987809,-2.3959026128053664,0.013720703125,-0.005637492757523432,0.1,,
,,,,,1240000,3e-05,1.863592328876257,0.2799692153930664,0.8341052532196045,6050,0.0010767166,-2.3634533017873762,0.01181640625,-0.004977714980486781,0.1,18.201448917388916,91.0
606,2913,18.641285120000003,95.3,425,1241088,,,,,,,,,,,,
607,2918,18.24830098,95.38,425,1243136,3e-05,2.5685906603932382,0.5835325717926025,0.8495797514915466,6060,0.00069661345,-2.3589025497436524,0.0099609375,-0.0037789639478432945,0.1,,
608,2922,18.50051107,95.35,426,1245184,3e-05,2.1938132122159004,0.46304312348365784,0.8172601461410522,6070,0.0009115074,-2.3389741986989976,0.015966796875,-0.0041099078371189535,0.1,,
609,2927,18.4611936,94.29,426,1247232,3e-05,1.8329878553748131,0.3713303804397583,0.8400141000747681,6080,0.0007007931,-2.370552060008049,0.0052734375,-0.003781608704593964,0.1,,
610,2932,19.2712343,93.31,426,1249280,3e-05,2.1102590091526507,0.38122421503067017,0.8671306371688843,6090,0.0012670642,-2.344625049829483,0.01171875,-0.005675537217757665,0.1,,
,,,,,1250000,3e-05,1.993677657097578,0.4811296761035919,0.873500645160675,6100,0.0011276985,-2.355793905258179,0.01650390625,-0.004960845460300334,0.1,17.686803531646728,90.6
611,2937,19.48140816,93.71,425,1251328,,,,,,,,,,,,
612,2941,20.044567310000005,92.64,426,1253376,3e-05,2.2415234200656413,0.418800950050354,0.7538283467292786,6110,0.00065055187,-2.332118359208107,0.005078125,-0.003939824838016648,0.1,,
613,2946,20.10221287,92.82,426,1255424,3e-05,2.1292762383818626,0.4584355056285858,0.8571289777755737,6120,0.0018453045,-2.345875608921051,0.0328125,-0.006849456511554308,0.1,,
614,2951,20.03048181,92.44,426,1257472,3e-05,1.162698333710432,0.14203622937202454,0.9027528762817383,6130,0.0012671999,-2.329379764199257,0.01572265625,-0.005390630132751539,0.1,,
615,2955,21.031804110000003,91.72,426,1259520,3e-05,1.4713487423956395,0.2480602115392685,0.8930436372756958,6140,0.0012207516,-2.3442967265844343,0.019677734375,-0.0055043611151631925,0.1,,
,,,,,1260000,3e-05,1.456341302394867,0.18650060892105103,0.919346034526825,6150,0.0014160359,-2.3514483481645585,0.01318359375,-0.0053121122473385185,0.1,11.4315767288208,95.4
616,2961,20.80152901,92.32,426,1261568,,,,,,,,,,,,
617,2965,20.29125089,92.33,426,1263616,3e-05,1.9693709559738637,0.4289681017398834,0.8650320768356323,6160,0.0008703065,-2.3993688583374024,0.014111328125,-0.004796259474824182,0.1,,
618,2970,19.530559380000003,93.73,426,1265664,3e-05,1.9722710840404034,0.2999480664730072,0.8417375683784485,6170,0.001341037,-2.3844298273324966,0.012255859375,-0.005659249426389579,0.1,,
619,2974,20.62256996,92.32,426,1267712,3e-05,1.7671436801552773,0.3174358010292053,0.9031521081924438,6180,0.000841505,-2.3909212440252303,0.00615234375,-0.0048058618704089895,0.1,,
620,2979,20.379070400000003,92.66,426,1269760,3e-05,2.503159534186125,0.38849830627441406,0.8683904409408569,6190,0.0007277413,-2.367286092042923,0.00810546875,-0.00430502288218122,0.1,,
,,,,,1270000,3e-05,1.787124079465866,0.4004022181034088,0.8979048728942871,6200,0.00093243975,-2.3759449064731597,0.01171875,-0.004977457702625543,0.1,20.264437675476074,91.0
621,2984,20.890001110000004,92.43,426,1271808,,,,,,,,,,,,
622,2989,22.177644190000002,92.25,426,1273856,3e-05,1.8744812794029713,0.3065679669380188,0.8910337686538696,6210,0.0015201641,-2.3450690299272536,0.022119140625,-0.00604158800560981,0.1,,
623,2994,21.57089038,93.3,426,1275904,3e-05,1.6844394363462925,0.2989850640296936,0.9112765789031982,6220,0.0012589117,-2.400856909155846,0.016845703125,-0.00621254481957294,0.1,,
624,2998,21.419253190000003,93.98,426,1277952,3e-05,1.954652301222086,0.40334898233413696,0.8667652606964111,6230,0.0014063437,-2.3715656965970995,0.032275390625,-0.007859857147559523,0.1,,
,,,,,1280000,3e-05,1.4204623199999333,0.23440894484519958,0.9099727272987366,6240,0.001700116,-2.387374848127365,0.026025390625,-0.006050660513574257,0.1,17.738883686065673,99.4
625,3004,20.793556000000002,93.42,426,1280000,,,,,,,,,,,,
626,3009,20.749334450000003,92.73,426,1282048,3e-05,1.4995150484144688,0.2445102035999298,0.9042522311210632,6250,0.0015770178,-2.3711927860975264,0.02900390625,-0.00567493024864234,0.1,,
627,3013,20.567311179999997,92.57,426,1284096,3e-05,1.7961935721337796,0.3154386878013611,0.8938530683517456,6260,0.0015048087,-2.340507593750954,0.021044921875,-0.006190277825226076,0.1,,
628,3018,21.04322814,91.81,426,1286144,3e-05,1.5387388832867146,0.2219516932964325,0.8993673324584961,6270,0.0012335104,-2.38391028046608,0.021044921875,-0.006561183289159089,0.1,,
629,3022,20.57405702,92.03,426,1288192,3e-05,1.4854828774929048,0.24129363894462585,0.8893595933914185,6280,0.001651103,-2.3603407025337217,0.02412109375,-0.006369419136899523,0.1,,
,,,,,1290000,3e-05,1.4965936046093702,0.14986655116081238,0.861133337020874,6290,0.0013479518,-2.460372307896614,0.0212890625,-0.006326432015339378,0.1,22.61912422180176,89.6
630,3028,20.63993825,93.1,426,1290240,,,,,,,,,,,,
631,3032,20.367537450000007,93.91,426,1292288,3e-05,1.4842164985835553,0.36880868673324585,0.8983374834060669,6300,0.0012180606,-2.3945428103208544,0.0169921875,-0.006757578835822642,0.1,,
632,3037,19.71817679,94.89,426,1294336,3e-05,1.6430708661675453,0.27873367071151733,0.9067385196685791,6310,0.0008315955,-2.414123111963272,0.006591796875,-0.004909864891669713,0.1,,
633,3042,19.210450230000003,95.16,426,1296384,3e-05,1.8635635100305081,0.3717755079269409,0.848668098449707,6320,0.0009290407,-2.3867214262485503,0.018505859375,-0.004909866693196818,0.1,,
634,3046,18.12297159,95.41,426,1298432,3e-05,1.6639455549418927,0.20578795671463013,0.8605741262435913,6330,0.0015028061,-2.424994572997093,0.03583984375,-0.006608691590372473,0.1,,
,,,,,1300000,3e-05,2.5824137926101685,0.4308024048805237,0.7975355386734009,6340,0.0009358562,-2.374622273445129,0.012109375,-0.005514501396100968,0.1,20.93271675109863,91.4
635,3051,17.93924062,94.56,426,1300480,,,,,,,,,,,,
636,3056,18.899255139999998,94.41,426,1302528,3e-05,1.8876239880919456,0.3062423765659332,0.9020603895187378,6350,0.0011842444,-2.35253087580204,0.010498046875,-0.00503066732926527,0.1,,
637,3060,19.510573049999998,93.45,426,1304576,3e-05,1.3991240680217742,0.2350839376449585,0.8915570378303528,6360,0.0011074068,-2.3854624718427657,0.014453125,-0.004994496409199201,0.1,,
638,3065,19.03232687,93.72,426,1306624,3e-05,1.3404888991266488,0.26650816202163696,0.8883715867996216,6370,0.0010361455,-2.377154457569122,0.013671875,-0.005951698651188053,0.1,,
639,3070,20.049124300000003,94.41,426,1308672,3e-05,1.5012096278369427,0.3287142217159271,0.8672052025794983,6380,0.0007493191,-2.3792387306690217,0.006591796875,-0.004585174800013192,0.1,,
,,,,,1310000,3e-05,1.475108377635479,0.19789238274097443,0.930328369140625,6390,0.001168245,-2.3396356880664824,0.02216796875,-0.006495481712045148,0.1,24.60878105163574,90.8
640,3075,20.465527969999997,93.51,426,1310720,,,,,,,,,,,,
641,3080,19.445554500000004,94.52,426,1312768,3e-05,1.7177564907819032,0.2457379698753357,0.9205461740493774,6400,0.0013357465,-2.3273326635360716,0.014697265625,-0.005690567451529205,0.1,,
642,3085,19.50703626,95.39,426,1314816,3e-05,1.8942126382142306,0.19400367140769958,0.8963266611099243,6410,0.0014284605,-2.3673997819423676,0.0275390625,-0.005911572981858626,0.1,,
643,3089,20.88632838,94.49,426,1316864,3e-05,1.2738664101809263,0.20925495028495789,0.9270780682563782,6420,0.0009856964,-2.411100667715073,0.01396484375,-0.005502248281845823,0.1,,
644,3094,19.58985477,94.07,426,1318912,3e-05,1.2844609193503858,0.1698969453573227,0.9073804616928101,6430,0.001514605,-2.35595021545887,0.020654296875,-0.00637521679745987,0.1,,
,,,,,1320000,3e-05,1.368262328580022,0.19014018774032593,0.8715154528617859,6440,0.0009036773,-2.3708304852247237,0.019873046875,-0.004999419313389808,0.1,16.495717239379882,96.8
645,3099,19.39635134,93.61,426,1320960,,,,,,,,,,,,
646,3104,19.24202289,92.98,426,1323008,3e-05,1.7878001421689986,0.31131136417388916,0.8178278207778931,6450,0.0015101096,-2.423954975605011,0.02763671875,-0.005489992740331217,0.1,,
647,3108,18.48912061,93.98,426,1325056,3e-05,1.6399254117161035,0.17553970217704773,0.8597699403762817,6460,0.0010639314,-2.400567001104355,0.01611328125,-0.0054510647722054275,0.1,,
648,3113,17.406420230000002,94.38,426,1327104,3e-05,1.8898277446627616,0.45619097352027893,0.8864861726760864,6470,0.0007877968,-2.3833567559719087,0.015185546875,-0.0047440038382774215,0.1,,
649,3117,17.45256219,94.76,426,1329152,3e-05,2.1598957225680353,0.3472442030906677,0.8808797597885132,6480,0.00089442194,-2.409805327653885,0.021630859375,-0.005746919781086035,0.1,,
,,,,,1330000,3e-05,2.2387555301189423,0.5014147758483887,0.8458963632583618,6490,0.00070377043,-2.3854724556207656,0.003857421875,-0.0035236384806921705,0.1,20.589201736450196,86.0
650,3123,17.27100175,96.12,426,1331200,,,,,,,,,,,,
651,3127,17.367639960000005,95.92,426,1333248,3e-05,2.4989812530577185,0.39103055000305176,0.8209077715873718,6500,0.0012592066,-2.405772030353546,0.03955078125,-0.005746002882369794,0.1,,
652,3132,18.97821425,95.44,426,1335296,3e-05,1.3372114028781652,0.2032422125339508,0.8808655142784119,6510,0.0010487033,-2.4177622467279436,0.011572265625,-0.00552075510204304,0.1,,
653,3138,19.29783492,95.69,426,1337344,3e-05,1.116701915487647,0.16417238116264343,0.9174792766571045,6520,0.0012327085,-2.45184682905674,0.0125,-0.006032206851523369,0.1,,
654,3143,18.66644657,95.18,426,1339392,3e-05,2.222062501311302,0.5888739824295044,0.8400635123252869,6530,0.00075863174,-2.4093501418828964,0.006884765625,-0.005136510918964632,0.1,,
,,,,,1340000,3e-05,2.0940798312425613,0.43859684467315674,0.8320726156234741,6540,0.00083357736,-2.456707367300987,0.0095703125,-0.005345533581566997,0.1,16.50516719818115,99.0
655,3149,19.6601101,94.2,425,1341440,,,,,,,,,,,,
656,3154,20.52361075,93.42,425,1343488,3e-05,2.0216489627957346,0.36666616797447205,0.8783362507820129,6550,0.0011401816,-2.420627015829086,0.01552734375,-0.006069355321233161,0.1,,
657,3159,21.38387212,92.72,425,1345536,3e-05,1.914002314954996,0.2926253080368042,0.8955098986625671,6560,0.0012788507,-2.4152422845363617,0.02744140625,-0.006258683791384101,0.1,,
658,3164,21.18073122,92.08,425,1347584,3e-05,1.689326025545597,0.32388412952423096,0.8908567428588867,6570,0.0012506137,-2.4122972965240477,0.016357421875,-0.005150629501440562,0.1,,
659,3169,21.30730004,92.65,425,1349632,3e-05,1.7679130107164382,0.3633826971054077,0.8859027028083801,6580,0.0013073198,-2.421204924583435,0.02275390625,-0.006531290165730752,0.1,,
,,,,,1350000,3e-05,1.284676692634821,0.2438056617975235,0.9230443239212036,6590,0.0009305035,-2.412692794203758,0.015234375,-0.005124766891822219,0.1,16.280396246910094,90.0
660,3174,19.602623949999998,94.07,425,1351680,,,,,,,,,,,,
661,3179,19.58378021,93.8,425,1353728,3e-05,2.085078430920839,0.40459099411964417,0.8486766219139099,6600,0.001178637,-2.4102652192115785,0.028857421875,-0.006529538816539571,0.1,,
662,3183,19.1606258,94.84,425,1355776,3e-05,2.385488299280405,0.48490723967552185,0.8533018827438354,6610,0.0005086021,-2.3640277087688446,0.005224609375,-0.0031562764634145424,0.1,,
663,3188,18.771722799999996,95.23,425,1357824,3e-05,1.5955684494227171,0.3316076695919037,0.8904036283493042,6620,0.001310222,-2.352160578966141,0.029931640625,-0.006003058169153519,0.1,,
664,3192,18.83499031,93.96,425,1359872,3e-05,2.071505384147167,0.4049989581108093,0.8660532236099243,6630,0.0008262655,-2.3459020644426345,0.012255859375,-0.0048036523221526295,0.1,,
,,,,,1360000,3e-05,2.4390762709081173,0.43049395084381104,0.8998095393180847,6640,0.00077489566,-2.388517239689827,0.008203125,-0.004496361516066827,0.1,17.3668692111969,101.8
665,3198,19.933090890000003,94.34,425,1361920,,,,,,,,,,,,
666,3203,19.71065875,94.72,425,1363968,3e-05,2.887374881654978,0.43171027302742004,0.872778058052063,6650,0.0010557366,-2.3674807637929915,0.01005859375,-0.004568757288507186,0.1,,
667,3207,20.14366802,94.09,425,1366016,3e-05,2.009028632938862,0.35248643159866333,0.8706423044204712,6660,0.00077976903,-2.4060454189777376,0.00693359375,-0.004226707961061038,0.1,,
668,3212,20.795314029999997,93.09,425,1368064,3e-05,1.739087226241827,0.23085039854049683,0.8765720725059509,6670,0.0011026235,-2.377614226937294,0.014794921875,-0.005673014192143455,0.1,,
,,,,,1370000,3e-05,1.4255227830260992,0.23054558038711548,0.8946082592010498,6680,0.0015746083,-2.4060766130685804,0.027197265625,-0.0067225098086055365,0.1,21.05082483291626,88.8
669,3217,20.953219799999996,93.76,425,1370112,,,,,,,,,,,,
670,3222,19.93105139,93.6,425,1372160,3e-05,2.554003532975912,0.4539932310581207,0.8218450546264648,6690,0.0010430799,-2.447849637269974,0.016259765625,-0.005185711901867762,0.1,,
671,3227,20.08324844,93.37,425,1374208,3e-05,1.6473089702427388,0.40870216488838196,0.8825130462646484,6700,0.001191697,-2.399362349510193,0.022119140625,-0.006716286440496333,0.1,,
672,3231,19.399475940000002,94.1,425,1376256,3e-05,1.9011801563203334,0.2676992416381836,0.8894094824790955,6710,0.0014338519,-2.4477509677410128,0.024560546875,-0.0068779405555687845,0.1,,
673,3236,19.685695019999997,93.2,425,1378304,3e-05,1.9160628668963908,0.2979513704776764,0.8572944402694702,6720,0.0010198627,-2.429732158780098,0.015185546875,-0.005828271515201777,0.1,,
,,,,,1380000,3e-05,1.7665994800627232,0.26493382453918457,0.9150131344795227,6730,0.0012346586,-2.3734045028686523,0.02119140625,-0.005208823611610569,0.1,20.8754581451416,95.2
674,3242,19.13617031,93.76,425,1380352,,,,,,,,,,,,
675,3246,19.019968919999997,93.68,425,1382400,3e-05,2.229685113579035,0.3908674120903015,0.8889903426170349,6740,0.0011814206,-2.4088868886232375,0.02265625,-0.0062983714393340055,0.1,,
676,3251,19.14244835,92.77,425,1384448,3e-05,1.9874459192156793,0.3412324786186218,0.8002339005470276,6750,0.0011301232,-2.360721990466118,0.01806640625,-0.005957185861188918,0.1,,
677,3256,19.03927997,93.67,425,1386496,3e-05,1.9897365592420102,0.31278979778289795,0.8513110280036926,6760,0.0009499756,-2.4242814034223557,0.013818359375,-0.005211538134608418,0.1,,
678,3260,18.75316315,93.81,425,1388544,3e-05,1.7201609097421169,0.3961876928806305,0.846123218536377,6770,0.0009826518,-2.4510176867246627,0.018896484375,-0.005395612746360712,0.1,,
,,,,,1390000,3e-05,1.8859226502478124,0.31143122911453247,0.885022759437561,6780,0.0016241058,-2.3967554211616515,0.023828125,-0.0068448577367234975,0.1,15.59495677947998,102.6
679,3266,19.387062389999997,93.62,425,1390592,,,,,,,,,,,,
680,3270,19.47612554,94.52,425,1392640,3e-05,2.0990629583597182,0.4969533085823059,0.8535133004188538,6790,0.0012288046,-2.44516399204731,0.01328125,-0.005286213548970409,0.1,,
681,3275,19.46615532,94.19,425,1394688,3e-05,1.7327750876545907,0.3517487645149231,0.9021186232566833,6800,0.0010248042,-2.376508194208145,0.008447265625,-0.00508051659562625,0.1,,
682,3279,19.564123470000002,94.95,425,1396736,3e-05,1.951821119338274,0.49392062425613403,0.8786922097206116,6810,0.000980303,-2.4064878672361374,0.01201171875,-0.005577605558210052,0.1,,
683,3284,18.763142220000002,94.55,425,1398784,3e-05,1.972186841070652,0.2792840898036957,0.8306593894958496,6820,0.0009826035,-2.4380849421024324,0.010205078125,-0.0048477706965059045,0.1,,
,,,,,1400000,3e-05,1.8426404282450677,0.36627352237701416,0.912208616733551,6830,0.0013292881,-2.411032035946846,0.012353515625,-0.006216062969178893,0.1,17.959521675109862,98.4
684,3290,19.205497490000003,94.45,425,1400832,,,,,,,,,,,,
685,3294,18.860276000000002,95.28,425,1402880,3e-05,2.6923542857170104,0.6650374531745911,0.8906369209289551,6840,0.0010372608,-2.3758033156394958,0.0103515625,-0.005731266073416919,0.1,,
686,3299,18.46129862,94.92,425,1404928,3e-05,2.241536356508732,0.3704390525817871,0.8160445690155029,6850,0.001208792,-2.354411247372627,0.0181640625,-0.0049590735841775315,0.1,,
687,3304,18.278708339999998,94.87,425,1406976,3e-05,1.8102472253143786,0.3233702778816223,0.8418678641319275,6860,0.0011035671,-2.373720109462738,0.020751953125,-0.006460695082205347,0.1,,
688,3309,17.058907509999997,95.51,425,1409024,3e-05,1.948294535279274,0.347334623336792,0.8536509871482849,6870,0.0012956895,-2.410791277885437,0.0185546875,-0.006213761045364663,0.1,,
,,,,,1410000,3e-05,2.0287460021674635,0.4242780804634094,0.810619056224823,6880,0.0011912618,-2.3904302924871446,0.01806640625,-0.006248495014733635,0.1,14.863517761230469,92.4
689,3314,17.400684970000004,94.22,425,1411072,,,,,,,,,,,,
690,3319,18.44460069,93.41,425,1413120,3e-05,2.0767642855644226,0.33560630679130554,0.8937748670578003,6890,0.0015694482,-2.3623262465000154,0.022607421875,-0.006822542240843177,0.1,,
691,3324,18.7313392,92.74,425,1415168,3e-05,1.7456059008836746,0.24556861817836761,0.912270724773407,6900,0.0014718284,-2.331605616211891,0.0173828125,-0.0055362768878694625,0.1,,
692,3328,19.2635032,91.24,425,1417216,3e-05,1.5182596612721682,0.1513848751783371,0.8888322114944458,6910,0.0015989745,-2.3555208265781404,0.018798828125,-0.006639698264189064,0.1,,
693,3333,20.042955910000003,91.48,425,1419264,3e-05,2.084604848921299,0.25951921939849854,0.8610122799873352,6920,0.0012796,-2.3407867908477784,0.014404296875,-0.006764290572027676,0.1,,
,,,,,1420000,3e-05,2.2506208449602125,0.37507307529449463,0.8543479442596436,6930,0.001433514,-2.347437298297882,0.02822265625,-0.0064590748050250115,0.1,20.896732330322266,92.2
694,3339,19.55913677,91.86,425,1421312,,,,,,,,,,,,
695,3344,20.66330225,90.92,425,1423360,3e-05,2.1327862560749056,0.40366512537002563,0.8373415470123291,6940,0.0016616555,-2.327649313211441,0.023193359375,-0.006415315094636753,0.1,,
696,3349,20.84023456,91.42,425,1425408,3e-05,1.5782732650637628,0.39843443036079407,0.9198088049888611,6950,0.0013103561,-2.350937455892563,0.016015625,-0.006320109334774315,0.1,,
697,3353,21.353993180000003,90.95,425,1427456,3e-05,1.8000334262847901,0.35020339488983154,0.8787899017333984,6960,0.0010620295,-2.3534260004758836,0.016015625,-0.0053300236657378266,0.1,,
698,3358,20.540313519999998,92.6,425,1429504,3e-05,1.6119904719293117,0.2790294885635376,0.9123952388763428,6970,0.001397311,-2.3555450052022935,0.018701171875,-0.006429629871854558,0.1,,
,,,,,1430000,3e-05,1.159977851063013,0.1792883574962616,0.9436054825782776,6980,0.0015530791,-2.3891033679246902,0.024658203125,-0.0072567076771520075,0.1,21.020919227600096,96.6
699,3364,20.27551844,94.47,425,1431552,,,,,,,,,,,,
700,3369,20.31954117,94.5,425,1433600,3e-05,1.3751089617609977,0.22126445174217224,0.9182751178741455,6990,0.0013918199,-2.4005978494882583,0.028759765625,-0.006393813548493199,0.1,,
701,3373,19.345869509999996,95.24,425,1435648,3e-05,1.5803825117647647,0.27128756046295166,0.8870514631271362,7000,0.00093174004,-2.4197260290384293,0.01376953125,-0.005291516764555126,0.1,,
702,3378,20.429208990000003,93.73,425,1437696,3e-05,1.891149429231882,0.43604618310928345,0.8910914659500122,7010,0.0012009477,-2.406131374835968,0.02080078125,-0.00563063362496905,0.1,,
703,3383,19.7823409,92.82,425,1439744,3e-05,1.9565272323787213,0.22846587002277374,0.9016366600990295,7020,0.0013966085,-2.405570724606514,0.020703125,-0.006390709240804426,0.1,,
,,,,,1440000,3e-05,2.0032806515693666,0.3668430745601654,0.8395669460296631,7030,0.0012826326,-2.4369501739740373,0.019970703125,-0.006303459094488062,0.1,16.167961359024048,95.8
704,3388,19.24725047,93.4,425,1441792,,,,,,,,,,,,
705,3393,19.66514235,93.45,425,1443840,3e-05,2.083541438728571,0.422583669424057,0.8823491334915161,7040,0.0009040347,-2.42705018222332,0.014892578125,-0.005373547604540363,0.1,,
706,3398,20.2958577,92.52,425,1445888,3e-05,2.119651772081852,0.26803919672966003,0.8399331569671631,7050,0.0009931624,-2.4080365002155304,0.0154296875,-0.005083755168016069,0.1,,
707,3402,20.25711459,93.88,425,1447936,3e-05,2.14154556915164,0.4618898332118988,0.8873212337493896,7060,0.00089586375,-2.4028833985328673,0.013818359375,-0.006768482533516362,0.1,,
708,3407,20.327777349999998,91.77,425,1449984,3e-05,1.9493437968194485,0.3348042964935303,0.9008463025093079,7070,0.0013977974,-2.376762157678604,0.018212890625,-0.00700791206327267,0.1,,
,,,,,1450000,3e-05,2.1166530892252924,0.34028735756874084,0.8974916934967041,7080,0.0010100731,-2.4074421375989914,0.0130859375,-0.00575370600563474,0.1,22.95207290649414,91.6
709,3412,20.89262962,91.71,425,1452032,,,,,,,,,,,,
710,3417,20.12425128,92.83,425,1454080,3e-05,3.0065558552742004,0.6753913164138794,0.8473066091537476,7090,0.0008553027,-2.4059586465358733,0.0232421875,-0.005412770391558297,0.1,,
711,3422,19.406107130000002,92.88,425,1456128,3e-05,2.858692406862974,0.4488081634044647,0.8079828023910522,7100,0.0010951094,-2.4228443026542665,0.0173828125,-0.005890901130624115,0.1,,
712,3426,19.56070756,93.38,425,1458176,3e-05,2.5041430413722994,0.597669780254364,0.8587514162063599,7110,0.0009309371,-2.420834693312645,0.0125,-0.005224925361108035,0.1,,
,,,,,1460000,3e-05,2.2060656420886517,0.4388115704059601,0.8535095453262329,7120,0.000961715,-2.4549604654312134,0.031103515625,-0.005394984042504802,0.1,15.27037410736084,98.4
713,3432,18.64943514,94.29,425,1460224,,,,,,,,,,,,
714,3436,20.1176637,93.75,425,1462272,3e-05,1.9020181760191917,0.39130252599716187,0.8709971904754639,7130,0.001134811,-2.4973344087600706,0.016943359375,-0.006777634043828584,0.1,,
715,3441,20.38347793,94.08,425,1464320,3e-05,2.0032758966088293,0.5326604843139648,0.9012510180473328,7140,0.00091400783,-2.3966175317764282,0.015087890625,-0.0047062593628652396,0.1,,
