time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,train/explained_variance,train/learning_rate,train/clip_fraction,train/n_updates,train/loss,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/approx_kl,eval/mean_reward,eval/mean_ep_length
,,280000,,,,0.8690478652715683,0.0003,0.204541015625,1360,0.4241761267185211,1.3629719574935735,-0.8172338685020805,-0.02478220790508203,0.2,0.034068413,47.876748657226564,37.2
147,1899,280576,37.0,48.70217950999999,137,,,,,,,,,,,,
147,1915,282624,36.91,48.83840346,138,0.869044840335846,0.0003,0.20380859375,1370,0.4679204523563385,1.5603437058627605,-0.8241141417995095,-0.02619027271430241,0.2,0.02922664,,
147,1930,284672,38.07,49.76010439000001,139,0.8581697940826416,0.0003,0.2119140625,1380,0.42758244276046753,1.6163057355210184,-0.8064931800588966,-0.018939080777636265,0.2,0.028803505,,
147,1941,286720,38.25,49.62970671999999,140,0.9036001339554787,0.0003,0.220361328125,1390,0.229037344455719,1.0436627231538296,-0.8164671557024121,-0.022734531371679623,0.2,0.03207494,,
147,1957,288768,37.86,49.11262673,141,0.8844496086239815,0.0003,0.212451171875,1400,0.27180033922195435,1.2195700958371163,-0.7877887589856982,-0.023923323005146813,0.2,0.03354189,,
,,290000,,,,0.8805366680026054,0.0003,0.204345703125,1410,0.187078058719635,1.3159731453284622,-0.8121761480346322,-0.023325325710175093,0.2,0.02416956,51.57202377319336,38.4
147,1975,290816,38.53,49.057625480000006,142,,,,,,,,,,,,
147,1990,292864,37.3,48.24169515000001,143,0.872902125120163,0.0003,0.201806640625,1420,0.20639708638191223,1.286057090666145,-0.8118596402928233,-0.026725835651450324,0.2,0.030632269,,
147,2004,294912,37.71,49.06962138000001,144,0.8659018129110336,0.0003,0.1873046875,1430,0.48955127596855164,1.6541587065905332,-0.7961696593090892,-0.02376538267999422,0.2,0.024116166,,
146,2022,296960,38.55,49.34774864,145,0.9059282466769218,0.0003,0.23505859375,1440,0.4013020098209381,1.1210459966212512,-0.785195541754365,-0.01877300913038198,0.2,0.032282222,,
146,2039,299008,38.13,49.46626896000001,146,0.9035267159342766,0.0003,0.25185546875,1450,0.21895810961723328,1.0941391435451806,-0.8050392635166645,-0.022107104121823797,0.2,0.042774893,,
,,300000,,,,0.874619722366333,0.0003,0.216552734375,1460,0.32153359055519104,1.1568046832457184,-0.7689279481768608,-0.01842326828482328,0.2,0.03231494,51.115638732910156,40.8
146,2054,301056,38.47,49.44675339000001,147,,,,,,,,,,,,
146,2069,303104,38.77,49.466342999999995,148,0.8835425153374672,0.0003,0.20048828125,1470,0.2124771922826767,1.6380922382697463,-0.767881840094924,-0.021911042060310137,0.2,0.02701718,,
146,2082,305152,38.13,49.487056970000005,149,0.9086223542690277,0.0003,0.21552734375,1480,0.43630251288414,1.0478359196335076,-0.7884560005739332,-0.017533829671447166,0.2,0.030217526,,
146,2097,307200,37.32,49.55943874999999,150,0.9150127992033958,0.0003,0.225048828125,1490,0.27127692103385925,1.0468444691039622,-0.7859838351607322,-0.02161202357528964,0.2,0.031393167,,
146,2111,309248,37.86,49.31525124999999,151,0.8983977437019348,0.0003,0.219091796875,1500,0.19115130603313446,1.109959325287491,-0.7734455317258835,-0.021775715737021528,0.2,0.03643132,,
,,310000,,,,0.9263718649744987,0.0003,0.23046875,1510,0.17063504457473755,0.7900084721855819,-0.7799338735640049,-0.02046938001658418,0.2,0.038492,47.8094970703125,33.0
146,2129,311296,38.95,49.74157245000001,152,,,,,,,,,,,,
146,2140,313344,38.71,49.97525642000002,153,0.9410717748105526,0.0003,0.23515625,1520,0.1473214030265808,0.7009693841449917,-0.802004667930305,-0.0194057255066582,0.2,0.039143022,,
146,2154,315392,38.01,49.174172200000015,154,0.9292258396744728,0.0003,0.2341796875,1530,0.22214306890964508,0.8501179877668619,-0.7666197316721082,-0.022242964104225393,0.2,0.036608215,,
146,2166,317440,37.74,49.65426404000001,155,0.8972920700907707,0.0003,0.199267578125,1540,0.2191964089870453,1.069534336682409,-0.7744779845699667,-0.022762344090733678,0.2,0.024219397,,
146,2181,319488,37.71,49.804762759999996,156,0.9360063597559929,0.0003,0.234619140625,1550,0.09923245757818222,0.7067990522831679,-0.7946414232254029,-0.026818842715147184,0.2,0.035119917,,
,,320000,,,,0.9213573783636093,0.0003,0.22587890625,1560,0.21355243027210236,0.7711479369085282,-0.7823810080066324,-0.024755578770418653,0.2,0.035939954,49.641413879394534,33.0
146,2199,321536,38.44,50.035820529999995,157,,,,,,,,,,,,
146,2211,323584,38.26,50.385691630000004,158,0.9212933927774429,0.0003,0.231640625,1570,0.20973385870456696,1.0540573299862444,-0.7965798968449235,-0.02205596863786923,0.2,0.0297828,,
146,2224,325632,37.95,50.11535412999999,159,0.9348260462284088,0.0003,0.210693359375,1580,0.1648748368024826,0.6749189608264714,-0.7724873125553131,-0.017874878142902163,0.2,0.03279394,,
146,2239,327680,38.1,49.67834108,160,0.9174093008041382,0.0003,0.223779296875,1590,0.1562216877937317,1.005464691761881,-0.7758186781778932,-0.02256636906095082,0.2,0.03172926,,
146,2256,329728,37.98,49.19923049999999,161,0.9098095372319221,0.0003,0.234912109375,1600,0.1604994833469391,0.7513979108538479,-0.7905010126531125,-0.025008908567542676,0.2,0.0391565,,
,,330000,,,,0.8839612156152725,0.0003,0.223046875,1610,0.38956552743911743,1.2362309815362096,-0.7673626316711306,-0.02559046020032838,0.2,0.03772547,49.91806564331055,39.0
145,2273,331776,37.36,49.5689964,162,,,,,,,,,,,,
145,2289,333824,37.47,50.36276501999999,163,0.925378642976284,0.0003,0.226904296875,1620,0.2266574203968048,0.884052069298923,-0.7764161771163345,-0.02330341306660557,0.2,0.030101929,,
145,2304,335872,37.77,50.478793290000006,164,0.9351727217435837,0.0003,0.2365234375,1630,0.1692640632390976,0.7084121911320835,-0.7555271409451961,-0.0212926145613892,0.2,0.032724023,,
145,2319,337920,38.31,50.35488938,165,0.9441057778894901,0.0003,0.243505859375,1640,0.21968649327754974,0.7715255935676396,-0.7718416735529899,-0.018638703947362955,0.2,0.037251733,,
145,2334,339968,37.83,50.239751610000006,166,0.9218909740447998,0.0003,0.221728515625,1650,0.1409393846988678,0.9254386660642921,-0.7749923292547465,-0.02009346574486699,0.2,0.034126956,,
,,340000,,,,0.9191354885697365,0.0003,0.1982421875,1660,0.23188409209251404,0.87954783719033,-0.7754385236650705,-0.022805953792703802,0.2,0.030082792,49.473611450195314,36.6
145,2346,342016,38.23,49.91906625000001,167,,,,,,,,,,,,
145,2364,344064,37.92,49.42008619,168,0.9029874950647354,0.0003,0.184765625,1670,0.21685469150543213,1.13356887223199,-0.7734908722341061,-0.023760105393012054,0.2,0.027431784,,
145,2382,346112,38.04,49.61835087999999,169,0.875457763671875,0.0003,0.180126953125,1680,0.7092534303665161,1.7126575659960508,-0.7457326568663121,-0.02235147556202719,0.2,0.028869743,,
145,2394,348160,37.08,49.80476499,170,0.9023439362645149,0.0003,0.208837890625,1690,0.15744861960411072,1.022677868232131,-0.7528969733044505,-0.025087260734289886,0.2,0.031807803,,
,,350000,,,,0.9133983626961708,0.0003,0.22216796875,1700,0.31150543689727783,1.0835702485404908,-0.7428712852299213,-0.022371670775464737,0.2,0.03411968,51.633568572998044,37.8
145,2409,350208,36.85,49.35765710999999,171,,,,,,,,,,,,
145,2427,352256,37.06,49.464611399999995,172,0.8814280033111572,0.0003,0.218017578125,1710,0.27760815620422363,1.0943456880748272,-0.7294673467054963,-0.022043247608235107,0.2,0.02935481,,
145,2441,354304,36.96,49.488460379999985,173,0.9189485535025597,0.0003,0.208251953125,1720,0.19945958256721497,0.9555143021047116,-0.7197444489225745,-0.02128299399628304,0.2,0.03294346,,
144,2459,356352,37.35,50.10595598,174,0.9039152413606644,0.0003,0.220654296875,1730,0.11474455147981644,0.8688159675803035,-0.7401244325563312,-0.02128390901198145,0.2,0.033710893,,
144,2474,358400,38.52,50.98898285,175,0.9323886856436729,0.0003,0.24599609375,1740,0.238605797290802,0.7288122923113406,-0.7414601691067219,-0.02141124235931784,0.2,0.042604856,,
,,360000,,,,0.9450050704181194,0.0003,0.190966796875,1750,0.20850884914398193,0.7560192137025297,-0.7222671538591385,-0.020205106172943486,0.2,0.029614676,47.93447036743164,33.0
144,2486,360448,37.78,50.78110218999999,176,,,,,,,,,,,,
144,2501,362496,37.39,50.15199029,177,0.929194912314415,0.0003,0.230224609375,1760,0.18515872955322266,0.7070824155118316,-0.7305436508730054,-0.02595935803838074,0.2,0.04074857,,
145,2512,364544,38.7,50.220553929999994,178,0.9121011048555374,0.0003,0.21591796875,1770,0.41062048077583313,0.9388275391422212,-0.7432293338701129,-0.022194857082649833,0.2,0.036560267,,
144,2529,366592,38.52,50.047546510000004,179,0.9297597110271454,0.0003,0.21845703125,1780,0.3421868681907654,0.9004050063900649,-0.7400613477453589,-0.021456043192301877,0.2,0.031045167,,
145,2540,368640,38.79,49.61517851000001,180,0.9064259603619576,0.0003,0.22919921875,1790,0.23143897950649261,1.2670157364569605,-0.7481727616861462,-0.020971243368694558,0.2,0.030427538,,
,,370000,,,,0.9093642085790634,0.0003,0.22412109375,1800,0.2195756733417511,1.009979287069291,-0.7562391057610511,-0.02586927549855318,0.2,0.030165179,47.559722137451175,35.4
144,2559,370688,37.87,50.12213661,181,,,,,,,,,,,,
144,2571,372736,37.33,50.05801231,182,0.913098655641079,0.0003,0.233203125,1810,0.20451661944389343,0.9290828086435795,-0.7415312308818102,-0.012066288535424973,0.2,0.038711168,,
144,2588,374784,37.77,49.99623869,183,0.9001250341534615,0.0003,0.194921875,1820,0.30026841163635254,1.0603317775763572,-0.7471695497632027,-0.018322408561652993,0.2,0.030075263,,
144,2599,376832,37.98,49.88581818999999,184,0.9425785429775715,0.0003,0.2330078125,1830,0.05194694548845291,0.5713736006990076,-0.7353677341714502,-0.021285130885371473,0.2,0.03714617,,
144,2614,378880,36.99,50.030027370000006,185,0.855299562215805,0.0003,0.195263671875,1840,0.7733644247055054,1.707325204089284,-0.7485569911077619,-0.02464349441070226,0.2,0.029919732,,
,,380000,,,,0.9338327422738075,0.0003,0.22578125,1850,0.18713663518428802,0.7771153488196433,-0.7207774249836802,-0.020543552974413615,0.2,0.04100188,50.45108184814453,40.8
144,2629,380928,37.12,50.079040680000006,186,,,,,,,,,,,,
145,2640,382976,37.72,50.106869800000005,187,0.910274088382721,0.0003,0.208544921875,1860,0.1079188883304596,0.8732920677401126,-0.7605445459485054,-0.018513193076796598,0.2,0.03109537,,
145,2651,385024,36.63,49.98248135,188,0.9121645912528038,0.0003,0.2150390625,1870,0.2124270498752594,0.965221529174596,-0.7537348732352257,-0.026092164820875043,0.2,0.034748223,,
145,2662,387072,36.87,50.22382562000001,189,0.912583239376545,0.0003,0.203173828125,1880,0.19906480610370636,1.0099552787840367,-0.7393320601433515,-0.023448407814430538,0.2,0.0303053,,
145,2676,389120,37.38,50.249681,190,0.9132523313164711,0.0003,0.229638671875,1890,0.22686004638671875,1.0194015462882817,-0.7247743807733059,-0.0254970940441126,0.2,0.03452159,,
,,390000,,,,0.8933201357722282,0.0003,0.2013671875,1900,0.38653263449668884,1.2633211471140384,-0.7381613051518798,-0.02515567406808259,0.2,0.032114588,51.86767349243164,37.8
145,2692,391168,37.96,50.50485683,191,,,,,,,,,,,,
145,2707,393216,38.86,50.50561989,192,0.8851874768733978,0.0003,0.1978515625,1910,0.4157610535621643,1.79941988280043,-0.7507692432031036,-0.017124757445708384,0.2,0.021465434,,
145,2725,395264,38.61,50.17334363,193,0.911325179040432,0.0003,0.223779296875,1920,0.17227722704410553,1.0785901312716306,-0.7625216897577047,-0.02503648132260423,0.2,0.04115842,,
144,2740,397312,38.16,50.3745939,194,0.8958064094185829,0.0003,0.21416015625,1930,0.20527462661266327,1.0959464726969599,-0.7613726578652859,-0.020259218449064066,0.2,0.03330731,,
144,2755,399360,38.28,50.779926610000004,195,0.9319364950060844,0.0003,0.2333984375,1940,0.2440139800310135,0.945254732016474,-0.7522175949066877,-0.019616072576900477,0.2,0.03366293,,
,,400000,,,,0.9178091138601303,0.0003,0.219580078125,1950,0.30272239446640015,1.0624420624226332,-0.7602743783965706,-0.017967887909617276,0.2,0.034775697,53.2331298828125,39.6
144,2771,401408,37.84,50.321785000000006,196,,,,,,,,,,,,
144,2786,403456,38.59,50.0585646,197,0.9043047726154327,0.0003,0.20966796875,1960,0.5039302706718445,1.1430663988925516,-0.7532806251198053,-0.020420447464857716,0.2,0.030694822,,
145,2796,405504,39.33,49.86670883,198,0.8896341919898987,0.0003,0.2125,1970,0.36303281784057617,1.4527865866199137,-0.7536909202113747,-0.024593653976626228,0.2,0.029378437,,
144,2810,407552,39.39,49.92748701000001,199,0.9185522422194481,0.0003,0.2404296875,1980,0.1995743364095688,0.9101976523175835,-0.7651718582957983,-0.025323445632238872,0.2,0.044537928,,
144,2828,409600,37.71,50.13226483999999,200,0.9212160110473633,0.0003,0.225634765625,1990,0.47236108779907227,1.159802930802107,-0.7871873443946242,-0.02480320116155781,0.2,0.030464992,,
,,410000,,,,0.9264008477330208,0.0003,0.23779296875,2000,0.22630536556243896,0.9709195164963603,-0.7576908506453037,-0.02051228420023108,0.2,0.038131915,49.029779052734376,34.8
144,2840,411648,37.24,50.198014949999994,201,,,,,,,,,,,,
145,2852,413696,38.08,49.67507251000001,202,0.8836296051740646,0.0003,0.208447265625,2010,0.44541874527931213,1.4642770376056433,-0.758628155104816,-0.024885375029407443,0.2,0.025932167,,
145,2863,415744,38.13,49.36266932,203,0.8874515146017075,0.0003,0.21103515625,2020,0.2797967195510864,1.3690801786258817,-0.7754087200388312,-0.021088237936783116,0.2,0.031224754,,
144,2881,417792,37.5,49.56996607,204,0.9005268067121506,0.0003,0.251806640625,2030,0.16037428379058838,1.0485120818018914,-0.7786285664886237,-0.023809033879661,0.2,0.03783091,,
144,2899,419840,37.14,49.88760485000001,205,0.9112801402807236,0.0003,0.22841796875,2040,0.401846706867218,1.0064232139848173,-0.7440102187916636,-0.02001728056493448,0.2,0.036203895,,
,,420000,,,,0.9251540377736092,0.0003,0.231787109375,2050,0.2863883674144745,1.0161616088822485,-0.7691677806898951,-0.0191387268845574,0.2,0.041899595,51.17208557128906,36.6
144,2910,421888,37.93,50.61025596,206,,,,,,,,,,,,
144,2925,423936,38.25,50.75595921000001,207,0.9244064018130302,0.0003,0.224609375,2060,0.22268764674663544,1.1881558349356056,-0.7581862105056644,-0.021297858085017652,0.2,0.03603541,,
144,2941,425984,37.26,50.26251453000002,208,0.9131304398179054,0.0003,0.243701171875,2070,0.25568902492523193,1.115653468668461,-0.7704180601984263,-0.02394683480815729,0.2,0.0505867,,
144,2955,428032,37.5,49.925358369999984,209,0.8954781666398048,0.0003,0.214697265625,2080,0.34288308024406433,1.262029836792499,-0.7477557189762593,-0.02221170878765406,0.2,0.033349372,,
,,430000,,,,0.900686725974083,0.0003,0.227734375,2090,0.2728177011013031,1.029409450851381,-0.731713648699224,-0.021604642044985668,0.2,0.03339518,50.26082229614258,34.8
144,2966,430080,38.86,50.55698589000001,210,,,,,,,,,,,,
144,2981,432128,38.5,50.69219476999999,211,0.8911780044436455,0.0003,0.2255859375,2100,0.6272436380386353,1.9394354790449142,-0.7293187899515032,-0.018301490516751073,0.2,0.043892447,,
144,2996,434176,37.41,50.87794737,212,0.9212822765111923,0.0003,0.226708984375,2110,0.19689488410949707,0.8386158954352141,-0.7566015619784594,-0.021379594609607012,0.2,0.03913022,,
144,3008,436224,37.2,50.50748744999999,213,0.9071378707885742,0.0003,0.237255859375,2120,0.2222263365983963,1.0367417795583607,-0.7274295294657349,-0.02222214405264822,0.2,0.04090959,,
144,3023,438272,37.44,50.03225162,214,0.9449612610042095,0.0003,0.244384765625,2130,0.30022522807121277,0.7760495947673917,-0.7463968716561794,-0.021505444130161776,0.2,0.038104698,,
,,440000,,,,0.9389853924512863,0.0003,0.236865234375,2140,0.15524102747440338,0.6253017912153155,-0.7363715810701251,-0.021832292107865213,0.2,0.033387497,51.99220581054688,37.8
144,3038,440320,37.81,50.043297589999995,215,,,,,,,,,,,,
144,3055,442368,38.68,50.82367614,216,0.8971330225467682,0.0003,0.20654296875,2150,0.4426703453063965,1.285009821690619,-0.7237757148221136,-0.01596872067748336,0.2,0.028197322,,
144,3072,444416,37.98,50.65964920000002,217,0.9426599368453026,0.0003,0.20927734375,2160,0.16587968170642853,0.7751924654468894,-0.7416023313999176,-0.016498918832803612,0.2,0.029921662,,
144,3089,446464,37.65,50.14558943000001,218,0.9350704476237297,0.0003,0.22568359375,2170,0.18299585580825806,0.8334795447066426,-0.7381282603368163,-0.020959879852307496,0.2,0.03736524,,
144,3106,448512,38.37,50.511020269999996,219,0.9174240455031395,0.0003,0.234423828125,2180,0.16299831867218018,0.8176822581794113,-0.7280672928318381,-0.020441843049775345,0.2,0.03437578,,
,,450000,,,,0.934758372604847,0.0003,0.224267578125,2190,0.17800134420394897,0.9132581217214465,-0.712325225584209,-0.024193423114047617,0.2,0.034546334,51.10085220336914,38.4
144,3121,450560,38.68,50.59285789,220,,,,,,,,,,,,
144,3134,452608,38.44,50.691211330000016,221,0.9350829347968102,0.0003,0.214404296875,2200,0.16389985382556915,0.8749896126799286,-0.7079566871747375,-0.02057512735191267,0.2,0.033802725,,
144,3149,454656,37.5,50.14098292000001,222,0.9386727139353752,0.0003,0.227880859375,2210,0.102232925593853,0.8666069654747843,-0.6977217784151435,-0.022222340528969653,0.2,0.03400024,,
144,3166,456704,37.74,49.80063227000001,223,0.9081714078783989,0.0003,0.219921875,2220,0.32097309827804565,1.0934595545753836,-0.6910656807944179,-0.026803927488799673,0.2,0.03645436,,
144,3180,458752,37.86,50.326373700000005,224,0.902081809937954,0.0003,0.233203125,2230,0.27835944294929504,0.9346101275645197,-0.7110574131831526,-0.021055589185561985,0.2,0.037698828,,
,,460000,,,,0.9352526292204857,0.0003,0.21455078125,2240,0.23280182480812073,0.7884169604629279,-0.7028940290212631,-0.022854372070287354,0.2,0.036444873,50.11329650878906,36.6
144,3198,460800,38.05,50.58308046,225,,,,,,,,,,,,
144,3209,462848,37.51,50.53205942000002,226,0.891453705728054,0.0003,0.193115234375,2250,0.3039494752883911,1.294054745323956,-0.7095958225429058,-0.019803703064098954,0.2,0.029965553,,
144,3223,464896,37.14,50.325925399999996,227,0.9203397706151009,0.0003,0.24140625,2260,0.20430901646614075,0.7626872251741588,-0.712482426315546,-0.022452189956675285,0.2,0.051110964,,
144,3238,466944,37.05,49.595488450000005,228,0.9022817462682724,0.0003,0.206982421875,2270,0.28761163353919983,1.176597269065678,-0.727940503321588,-0.02351795421418501,0.2,0.033645783,,
144,3253,468992,37.35,49.642393170000005,229,0.8740676045417786,0.0003,0.204638671875,2280,0.3227663040161133,1.168485925719142,-0.7104657392948865,-0.01987305113725597,0.2,0.031596072,,
,,470000,,,,0.898560643196106,0.0003,0.220947265625,2290,0.254944384098053,1.2087677117437123,-0.7098233824595809,-0.021656459441874176,0.2,0.039023414,51.614663696289064,39.6
144,3270,471040,38.08,50.448846710000005,230,,,,,,,,,,,,
143,3288,473088,38.35,51.13594088000001,231,0.9259616881608963,0.0003,0.24287109375,2300,0.18484917283058167,0.7490630655083805,-0.7011979723349213,-0.02281450368463993,0.2,0.041914962,,
143,3302,475136,39.03,50.897952780000004,232,0.9290464296936989,0.0003,0.209521484375,2310,0.30215439200401306,0.9605653462931514,-0.7261669775471091,-0.023696252453373746,0.2,0.033204794,,
143,3317,477184,38.94,50.36552266999998,233,0.9227167367935181,0.0003,0.234912109375,2320,0.20003047585487366,0.8410181505605578,-0.7146509800106287,-0.019569594538188538,0.2,0.052885458,,
143,3335,479232,38.64,50.32351436000001,234,0.9235243573784828,0.0003,0.244580078125,2330,0.3155263364315033,0.8753019125200808,-0.7191512871533632,-0.0248161267809337,0.2,0.039292738,,
,,480000,,,,0.8940577358007431,0.0003,0.193359375,2340,0.22615733742713928,1.2671290159225463,-0.7081648942083121,-0.01961505052749999,0.2,0.029913215,48.47765197753906,31.8
143,3352,481280,38.29,50.543529799999995,235,,,,,,,,,,,,
143,3364,483328,37.63,50.37813935,236,0.905101865530014,0.0003,0.268212890625,2350,0.2114589810371399,1.1780420341528952,-0.7064350074157119,-0.020448122960806357,0.2,0.048899338,,
143,3378,485376,36.9,50.52855034,237,0.9342539757490158,0.0003,0.23154296875,2360,0.2691854238510132,0.8836683352477849,-0.7057128982618451,-0.020748707704478876,0.2,0.04235,,
143,3389,487424,37.98,50.686731259999995,238,0.9315217956900597,0.0003,0.226708984375,2370,0.15957649052143097,0.7640912442468106,-0.7081648372113705,-0.019820045427331935,0.2,0.043691635,,
143,3399,489472,38.46,50.609627399999994,239,0.9427342303097248,0.0003,0.241259765625,2380,0.10971127450466156,0.7184208494611084,-0.728198079019785,-0.018980323303549086,0.2,0.042436738,,
,,490000,,,,0.9331953600049019,0.0003,0.228173828125,2390,0.15426895022392273,0.7863381861709058,-0.6972250981256366,-0.02068871113806381,0.2,0.039783176,50.451673889160155,37.8
143,3415,491520,37.75,50.425425919999995,240,,,,,,,,,,,,
143,3429,493568,37.63,50.151459620000004,241,0.9357917904853821,0.0003,0.223779296875,2400,0.2330094873905182,0.7801165956072509,-0.7118606010451913,-0.017875642620492727,0.2,0.03574501,,
143,3446,495616,38.04,50.23653353000002,242,0.9075022488832474,0.0003,0.207080078125,2410,0.2023622691631317,0.973256487865001,-0.6776371002197266,-0.021598705237556713,0.2,0.041359365,,
143,3461,497664,37.71,50.204164980000016,243,0.9279379770159721,0.0003,0.21455078125,2420,0.2025919109582901,0.8201576664112509,-0.6973130268976092,-0.021391696608770872,0.2,0.03218624,,
143,3476,499712,38.46,50.215633530000005,244,0.9040563628077507,0.0003,0.19765625,2430,0.16357311606407166,1.1578246595337987,-0.6826199870556593,-0.02313372918360983,0.2,0.029419022,,
,,500000,,,,0.9223331436514854,0.0003,0.217724609375,2440,0.21715736389160156,1.0156938765197991,-0.6923841444775463,-0.020613855819101447,0.2,0.034816574,52.62826385498047,35.4
143,3490,501760,39.25,50.695148180000004,245,,,,,,,,,,,,
143,3504,503808,39.07,50.759295200000004,246,0.9186960682272911,0.0003,0.20537109375,2450,0.42037785053253174,1.248419340606779,-0.671770984493196,-0.015099846833618358,0.2,0.045653,,
143,3519,505856,39.06,50.17781394000001,247,0.8976407498121262,0.0003,0.2189453125,2460,0.35564547777175903,1.4232395327650011,-0.6689668035134673,-0.022926194533647505,0.2,0.04058283,,
143,3530,507904,38.85,50.69386801999999,248,0.897614873945713,0.0003,0.247216796875,2470,0.17755161225795746,0.9268449906259775,-0.7089591985568404,-0.01738141067471588,0.2,0.04297555,,
144,3541,509952,38.25,50.896476920000005,249,0.9327096939086914,0.0003,0.246337890625,2480,0.1664927899837494,0.7506268573924899,-0.6894019927829504,-0.020300395612139255,0.2,0.05134026,,
,,510000,,,,0.911182127892971,0.0003,0.226025390625,2490,0.3296421468257904,0.9783254354260862,-0.6680404422804713,-0.022486181536805816,0.2,0.034715995,51.85604400634766,38.4
143,3556,512000,38.74,50.53527946,250,,,,,,,,,,,,
143,3572,514048,37.89,50.13812595000001,251,0.8808839395642281,0.0003,0.210791015625,2500,0.19278010725975037,1.5555062567815185,-0.6982370432466268,-0.02330232228996465,0.2,0.03270671,,
143,3589,516096,39.03,50.49961659,252,0.9323214739561081,0.0003,0.225927734375,2510,0.22356124222278595,0.8450903528369963,-0.6729024060070514,-0.025178682584373745,0.2,0.046088934,,
143,3607,518144,40.38,51.34753768999999,253,0.9321652576327324,0.0003,0.23134765625,2520,0.16442082822322845,0.8324359787628055,-0.6902112331241369,-0.016744895697775063,0.2,0.044133823,,
,,520000,,,,0.9563146308064461,0.0003,0.2427734375,2530,0.07249171286821365,0.47441064203158023,-0.6852053470909596,-0.01889008476573508,0.2,0.049130917,51.42136764526367,33.6
143,3622,520192,38.68,50.98020960000001,254,,,,,,,,,,,,
143,3636,522240,37.99,50.18886881,255,0.8786313608288765,0.0003,0.195751953125,2540,0.2788904905319214,1.3833564201369881,-0.6534526651725173,-0.019290392808034084,0.2,0.033876963,,
143,3648,524288,39.36,51.06626991000001,256,0.9202558323740959,0.0003,0.228125,2550,0.17943145334720612,0.8078548579476774,-0.6702521508559585,-0.01855476473137969,0.2,0.04299768,,
143,3663,526336,38.52,50.71205368,257,0.934927225112915,0.0003,0.206201171875,2560,0.2698630392551422,0.8316728075034916,-0.6634555803611875,-0.019965444430999922,0.2,0.03101794,,
143,3676,528384,37.65,50.71674269000001,258,0.9066154882311821,0.0003,0.211962890625,2570,0.6205201148986816,1.0975516000762582,-0.6439870396628976,-0.021328102444385877,0.2,0.03262122,,
,,530000,,,,0.9493644684553146,0.0003,0.233251953125,2580,0.1768917739391327,0.6058993756771087,-0.6683938451111316,-0.01696658105647657,0.2,0.041053135,51.99449462890625,37.2
143,3693,530432,39.01,50.94808719,259,,,,,,,,,,,,
143,3711,532480,38.08,50.54786297,260,0.9006756916642189,0.0003,0.259521484375,2590,0.25664380192756653,1.0458388787228614,-0.6625342540442943,-0.020132990962883922,0.2,0.048200335,,
143,3725,534528,37.44,50.76656335999999,261,0.906952016055584,0.0003,0.2171875,2600,0.12502115964889526,0.7994724745862186,-0.6548651160672307,-0.02301682274264749,0.2,0.036565088,,
143,3740,536576,38.07,50.62855125,262,0.946335107088089,0.0003,0.219677734375,2610,0.24718326330184937,0.6635820788796991,-0.669667573645711,-0.02154451800524839,0.2,0.035506867,,
143,3755,538624,37.98,50.35509846,263,0.9309624955058098,0.0003,0.215234375,2620,0.1584576666355133,0.8871291659772396,-0.6814295871183276,-0.022235333602293395,0.2,0.032374486,,
,,540000,,,,0.9166309237480164,0.0003,0.216552734375,2630,0.31182265281677246,0.9098743631504476,-0.6659756325185299,-0.02111166246904759,0.2,0.03922224,51.7490837097168,36.6
143,3770,540672,37.45,50.42325486,264,,,,,,,,,,,,
143,3786,542720,38.17,50.630668109999995,265,0.9332620948553085,0.0003,0.199365234375,2640,0.16693910956382751,0.8872655443847179,-0.67099772952497,-0.019970453952555544,0.2,0.04004936,,
143,3801,544768,37.89,50.716097,266,0.9447194933891296,0.0003,0.23798828125,2650,0.17118985950946808,0.7816104249097406,-0.6754473557695746,-0.016627989917469676,0.2,0.043304056,,
143,3812,546816,37.38,50.45421792,267,0.9147609770298004,0.0003,0.21240234375,2660,0.13578757643699646,0.8600430923514069,-0.6514293568208813,-0.019199890007439536,0.2,0.038579307,,
143,3827,548864,38.31,50.52965244,268,0.8852516934275627,0.0003,0.17919921875,2670,0.5274827480316162,1.5062360916286708,-0.6569672891870141,-0.015176964523561765,0.2,0.028955357,,
,,550000,,,,0.9466161653399467,0.0003,0.21201171875,2680,0.23770305514335632,0.6833877732045949,-0.6438193740323186,-0.018364521443436387,0.2,0.031925127,50.13333358764648,39.6
143,3844,550912,38.65,51.50447533,269,,,,,,,,,,,,
143,3860,552960,37.75,50.91611917000001,270,0.9500315897166729,0.0003,0.245068359375,2690,0.08206558227539062,0.5660461798775941,-0.665275851264596,-0.017642031109426172,0.2,0.046960335,,
143,3874,555008,37.41,50.629478469999995,271,0.9323484674096107,0.0003,0.214990234375,2700,0.19802287220954895,0.7507830047048628,-0.6669855147600174,-0.020790505059994756,0.2,0.037144974,,
143,3890,557056,38.16,50.92356970000001,272,0.9386190101504326,0.0003,0.221337890625,2710,0.17647269368171692,0.9417691791430116,-0.6580378293991089,-0.024866886273957788,0.2,0.033022266,,
143,3905,559104,37.08,50.720763749999996,273,0.937735952436924,0.0003,0.230029296875,2720,0.3054121434688568,0.7628942870534956,-0.6624683533795178,-0.01778870313137304,0.2,0.040127344,,
