time/iterations,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,train/learning_rate,train/value_loss,train/loss,train/explained_variance,train/n_updates,train/approx_kl,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/clip_range,eval/mean_reward,eval/mean_ep_length
715,4937,23.44915359,93.84,296,1464320,3e-05,1.1205524623394012,0.16486240923404694,0.9208675622940063,7140,0.0017182098,-2.023244023323059,0.02734375,-0.006207909859949723,0.1,,
716,4942,23.121075630000004,94.56,296,1466368,3e-05,1.4741636890918017,0.1989462822675705,0.8753864765167236,7150,0.0017029103,-1.9984174832701682,0.0359375,-0.005985004059039056,0.1,,
717,4947,22.86212207,94.94,296,1468416,3e-05,1.3166250113397837,0.14966759085655212,0.881542980670929,7160,0.0015725812,-2.020544248819351,0.0279296875,-0.007420162303606048,0.1,,
,,,,,1470000,3e-05,1.0430487036705016,0.19677919149398804,0.9131461381912231,7170,0.0019903532,-2.027136631309986,0.0412109375,-0.007317194121424109,0.1,26.263986015319823,87.2
718,4953,23.482302909999998,94.02,296,1470464,,,,,,,,,,,,
719,4958,23.011279899999998,94.86,296,1472512,3e-05,1.243832978606224,0.22836992144584656,0.9262646436691284,7180,0.0014024716,-1.9641774222254753,0.037255859375,-0.006676363485166803,0.1,,
720,4963,23.78808301,93.93,297,1474560,3e-05,1.2127562556415796,0.15547576546669006,0.9123131632804871,7190,0.0025882549,-2.039246068894863,0.049560546875,-0.00754060770268552,0.1,,
721,4969,24.378917890000004,92.59,297,1476608,3e-05,0.8751324038952589,0.12106457352638245,0.9477474689483643,7200,0.0025809105,-1.9439226701855659,0.049853515625,-0.007486503917607479,0.1,,
722,4974,24.628660689999997,92.81,297,1478656,3e-05,1.271665835380554,0.15416008234024048,0.9103893637657166,7210,0.002333789,-1.9846544608473777,0.041259765625,-0.0067850128980353475,0.1,,
,,,,,1480000,3e-05,1.0424865704029798,0.2259242683649063,0.9449706077575684,7220,0.0016350939,-1.9736023247241974,0.029638671875,-0.005287343368399889,0.1,26.284959411621095,96.2
723,4980,25.007635189999995,91.91,297,1480704,,,,,,,,,,,,
724,4985,25.6412865,91.43,297,1482752,3e-05,1.1215537283569574,0.08024731278419495,0.9039426445960999,7230,0.0024724961,-2.014416624605656,0.04775390625,-0.006919153976195957,0.1,,
725,4990,25.346630820000005,91.51,297,1484800,3e-05,0.7539242694154382,0.06418844312429428,0.9542818069458008,7240,0.0028196739,-2.0191180989146233,0.052783203125,-0.007286615477642045,0.1,,
726,4995,25.15019989,92.1,297,1486848,3e-05,0.9416040305048228,0.15610197186470032,0.9235032796859741,7250,0.0016111801,-2.0185582011938097,0.037060546875,-0.006142066945903935,0.1,,
727,5000,25.517641489999995,92.53,297,1488896,3e-05,0.7823535013943911,0.09147461503744125,0.9455126523971558,7260,0.002887533,-1.9837175652384758,0.055615234375,-0.007744524965528399,0.1,,
,,,,,1490000,3e-05,0.9023609511554241,0.10171721875667572,0.945070743560791,7270,0.0016743696,-2.0159600779414175,0.036767578125,-0.007280226616421715,0.1,24.02611427307129,96.8
728,5006,25.407633580000002,92.53,297,1490944,,,,,,,,,,,,
729,5011,25.05575754,93.46,297,1492992,3e-05,1.218843914195895,0.26394110918045044,0.9168499112129211,7280,0.001499518,-2.0115311205387116,0.02939453125,-0.005560133108519949,0.1,,
730,5016,25.56385948,92.56,298,1495040,3e-05,1.0123805321753025,0.10523384064435959,0.9425256848335266,7290,0.0022458734,-2.023178866505623,0.048681640625,-0.007895232332521119,0.1,,
731,5022,25.424827979999996,92.01,298,1497088,3e-05,0.8578238463029265,0.11946815252304077,0.932951807975769,7300,0.0017461355,-1.9912335067987441,0.029052734375,-0.006303168690646998,0.1,,
732,5027,25.7272122,90.29,298,1499136,3e-05,0.9882306724786758,0.08300963789224625,0.936630368232727,7310,0.002437046,-2.009546507894993,0.04716796875,-0.00829367061960511,0.1,,
,,,,,1500000,3e-05,0.8041447393596173,0.10807274281978607,0.942206859588623,7320,0.0022882,-1.9574588984251022,0.05224609375,-0.007222292368533089,0.1,25.00455436706543,85.8
733,5033,26.040431080000005,90.56,298,1501184,,,,,,,,,,,,
734,5038,25.65971427,91.04,298,1503232,3e-05,2.305007787793875,0.3084739148616791,0.836207389831543,7330,0.0016374005,-2.022258345782757,0.04453125,-0.005064280220540241,0.1,,
735,5043,25.535811400000004,91.52,298,1505280,3e-05,1.5311082504689693,0.16050292551517487,0.8752486109733582,7340,0.0014495377,-1.994647416472435,0.029736328125,-0.006350202398607507,0.1,,
736,5048,25.452618270000002,91.77,298,1507328,3e-05,1.1241842228919268,0.1368142068386078,0.9149481654167175,7350,0.0018330337,-1.971698772907257,0.0345703125,-0.007505065482109785,0.1,,
737,5053,24.9282839,91.47,298,1509376,3e-05,1.0910490158945323,0.11866006255149841,0.9245514869689941,7360,0.0017149199,-1.9694903075695038,0.041845703125,-0.006065143569139763,0.1,,
,,,,,1510000,3e-05,1.3456499483436346,0.24017062783241272,0.9319585561752319,7370,0.0014447772,-2.015695685148239,0.0310546875,-0.00491180750541389,0.1,30.664348220825197,90.6
738,5059,25.18236592,91.11,298,1511424,,,,,,,,,,,,
739,5064,24.80056193,91.36,298,1513472,3e-05,1.4445436593145131,0.22572284936904907,0.8821510672569275,7380,0.0018541616,-1.9794966608285904,0.0345703125,-0.005282151157734916,0.1,,
740,5069,24.993396860000008,92.01,298,1515520,3e-05,1.0318386666476727,0.11505640298128128,0.9155579805374146,7390,0.0018986292,-1.9797079205513,0.033447265625,-0.006173182011116296,0.1,,
741,5074,24.52136175,93.33,299,1517568,3e-05,1.064567642658949,0.2314419448375702,0.9398276209831238,7400,0.0018293008,-1.9991485923528671,0.047802734375,-0.007490179142041598,0.1,,
742,5079,24.33828559,93.37,299,1519616,3e-05,1.0567453034222125,0.1387396901845932,0.9244977235794067,7410,0.0018894135,-2.000114490091801,0.034521484375,-0.00680757676018402,0.1,,
,,,,,1520000,3e-05,1.0851734809577465,0.10787829011678696,0.9135414361953735,7420,0.002175421,-2.0165955454111097,0.057568359375,-0.005620605728472583,0.1,27.99859485626221,90.2
743,5085,23.387802110000003,94.34,299,1521664,,,,,,,,,,,,
744,5090,22.79067235,94.28,299,1523712,3e-05,1.3694254480302335,0.17144785821437836,0.8800476789474487,7430,0.0018830022,-2.0840628147125244,0.044580078125,-0.005652063520392403,0.1,,
745,5095,22.842968850000002,93.4,299,1525760,3e-05,1.2353764802217484,0.132473886013031,0.909232497215271,7440,0.0020705673,-2.0329479426145554,0.033544921875,-0.00648862325178925,0.1,,
746,5100,22.472214389999994,92.94,299,1527808,3e-05,1.2029690112918616,0.11895498633384705,0.9233261942863464,7450,0.0016849934,-1.9762660548090936,0.02744140625,-0.004902971547562629,0.1,,
747,5106,21.851231199999997,92.91,299,1529856,3e-05,0.8602432876825332,0.12222545593976974,0.9209766983985901,7460,0.0024861866,-2.0407709926366806,0.0419921875,-0.005408585368422791,0.1,,
,,,,,1530000,3e-05,1.265575834736228,0.1480315923690796,0.913052499294281,7470,0.0010198983,-1.9938686668872834,0.03173828125,-0.0056468290160410104,0.1,21.676771068572997,95.2
748,5112,22.906105249999996,93.23,299,1531904,,,,,,,,,,,,
749,5118,23.347114379999994,93.34,299,1533952,3e-05,1.171565419062972,0.11725321412086487,0.9104381799697876,7480,0.002363974,-2.06453767567873,0.03466796875,-0.0064907119987765325,0.1,,
750,5123,23.241371270000005,93.79,299,1536000,3e-05,0.9070750817656517,0.1115647479891777,0.9462199211120605,7490,0.002538098,-2.0404164612293245,0.045556640625,-0.006569758895784617,0.1,,
751,5128,23.44363469,94.11,299,1538048,3e-05,1.414106721058488,0.14793431758880615,0.8986127972602844,7500,0.001459958,-2.0116095513105394,0.029345703125,-0.0059750529762823135,0.1,,
,,,,,1540000,3e-05,1.365867419168353,0.21671994030475616,0.909700334072113,7510,0.0021883887,-2.0053991049528124,0.040771484375,-0.006060263715335168,0.1,22.079442405700682,90.6
752,5134,24.27331706,94.44,299,1540096,,,,,,,,,,,,
753,5139,24.89247742,94.45,300,1542144,3e-05,1.3476602159440518,0.22090277075767517,0.9232890605926514,7520,0.0013507453,-1.981764329969883,0.022607421875,-0.005037290186737664,0.1,,
754,5144,24.690134979999996,94.2,300,1544192,3e-05,1.4020371120423079,0.19950705766677856,0.9187173843383789,7530,0.0014044603,-1.9900691404938697,0.021826171875,-0.004796488553984091,0.1,,
755,5149,24.172686609999996,93.72,300,1546240,3e-05,1.162222334370017,0.1447487324476242,0.8647294044494629,7540,0.002126777,-2.0329535111784933,0.046875,-0.005864470804226585,0.1,,
756,5154,23.77523346,94.16,300,1548288,3e-05,0.9933960381895304,0.1378529816865921,0.9354352951049805,7550,0.0019768851,-2.002748554944992,0.0306640625,-0.006625339845777489,0.1,,
,,,,,1550000,3e-05,1.0681782379746436,0.1287740170955658,0.9235697388648987,7560,0.002352835,-1.936191800236702,0.04140625,-0.006327982223592698,0.1,23.968341064453124,94.4
757,5160,23.61730612,93.64,300,1550336,,,,,,,,,,,,
758,5165,23.687947270000006,94.21,300,1552384,3e-05,1.2681459829211235,0.19544844329357147,0.9033462405204773,7570,0.0020151646,-1.9505308002233506,0.046240234375,-0.007045069430023432,0.1,,
759,5170,23.572602220000004,93.97,300,1554432,3e-05,0.7702576514333487,0.10558398067951202,0.9501193761825562,7580,0.0024893153,-2.0196363642811774,0.0521484375,-0.008565992797957733,0.1,,
760,5175,22.97456388,93.53,300,1556480,3e-05,1.0592321287840605,0.142960786819458,0.9218776226043701,7590,0.002539013,-1.9952555298805237,0.049072265625,-0.007241524671553634,0.1,,
761,5181,22.821569049999997,93.87,300,1558528,3e-05,0.8413557890802622,0.10754092782735825,0.9365662336349487,7600,0.0028366453,-2.0189078986644744,0.056396484375,-0.005482837298768572,0.1,,
,,,,,1560000,3e-05,0.9127905361354351,0.10460709035396576,0.9223595857620239,7610,0.003124328,-2.009594589471817,0.07763671875,-0.003995469183428213,0.1,22.72821922302246,93.2
762,5187,22.809972000000002,95.02,300,1560576,,,,,,,,,,,,
763,5192,22.824030409999995,94.29,300,1562624,3e-05,1.7478574927896262,0.29201963543891907,0.8955903649330139,7620,0.001018483,-1.9947367399930953,0.030712890625,-0.004475129608181305,0.1,,
764,5197,24.021223790000004,94.9,301,1564672,3e-05,1.3891299210488797,0.2168506234884262,0.9093411564826965,7630,0.0011847082,-1.9739875435829162,0.0203125,-0.004106146187405102,0.1,,
765,5202,24.970498590000002,94.5,301,1566720,3e-05,1.3885314878076316,0.21216700971126556,0.9438015222549438,7640,0.0015323679,-1.9775421753525735,0.03310546875,-0.004895139471045695,0.1,,
766,5207,25.531664410000005,93.09,301,1568768,3e-05,1.1122533842921256,0.1411859393119812,0.9354097843170166,7650,0.001782366,-2.002186280488968,0.035302734375,-0.00581724607909564,0.1,,
,,,,,1570000,3e-05,1.2300308294594289,0.19631998240947723,0.9188827276229858,7660,0.0029130462,-1.9554644331336022,0.036474609375,-0.004921169771114365,0.1,24.67164192199707,92.4
767,5214,24.858196640000003,93.37,301,1570816,,,,,,,,,,,,
768,5219,25.12753383,93.33,301,1572864,3e-05,0.9109722113236784,0.08742354065179825,0.9389967918395996,7670,0.0018053013,-2.0565303057432174,0.046435546875,-0.005696864039055072,0.1,,
769,5224,24.08621348,93.88,301,1574912,3e-05,0.9123204562813043,0.12434443831443787,0.9162968993186951,7680,0.002198922,-1.9755704775452614,0.0572265625,-0.00704140262096189,0.1,,
770,5229,23.89491299,94.49,301,1576960,3e-05,0.6073687680065631,0.06997860968112946,0.9597318768501282,7690,0.0027207127,-1.971495020389557,0.0587890625,-0.007744909462053329,0.1,,
771,5234,23.649810599999995,94.01,301,1579008,3e-05,0.9093866132199764,0.07645455002784729,0.9210153222084045,7700,0.0019530328,-1.9907099440693856,0.052880859375,-0.00617234887322411,0.1,,
,,,,,1580000,3e-05,1.4202129002660513,0.243798166513443,0.9274117350578308,7710,0.002391656,-1.9502142876386643,0.036572265625,-0.006039275400689803,0.1,29.873720169067383,88.6
772,5240,24.007162510000004,94.1,301,1581056,,,,,,,,,,,,
773,5245,23.7792758,94.69,301,1583104,3e-05,1.3009638845920564,0.20023509860038757,0.9309167861938477,7720,0.0022425028,-2.041097916662693,0.0544921875,-0.007975561928469687,0.1,,
774,5250,24.12415943,94.66,301,1585152,3e-05,1.1683053374290466,0.23826295137405396,0.9269876480102539,7730,0.0017682002,-1.901503112912178,0.03642578125,-0.005791826875065453,0.1,,
775,5255,24.178687019999998,94.37,301,1587200,3e-05,1.2703751653432847,0.24980542063713074,0.9308972358703613,7740,0.002092895,-1.9610396400094032,0.0296875,-0.006540686264634133,0.1,,
776,5260,25.09271107,93.61,302,1589248,3e-05,1.1053569938987493,0.131483793258667,0.9321951270103455,7750,0.0026586084,-1.939680601656437,0.056005859375,-0.008703195746056736,0.1,,
,,,,,1590000,3e-05,1.1852438788861037,0.1702156960964203,0.9100642800331116,7760,0.0019060987,-1.9501767382025719,0.030322265625,-0.006534027628367767,0.1,29.489901733398437,90.8
777,5266,25.127493360000003,93.15,302,1591296,,,,,,,,,,,,
778,5271,24.760504959999995,92.13,302,1593344,3e-05,0.9904636036604643,0.12429516762495041,0.9176134467124939,7770,0.0020828422,-1.935110007226467,0.045361328125,-0.007023305963957682,0.1,,
779,5276,25.022264720000003,91.8,302,1595392,3e-05,1.3286396596580743,0.19601911306381226,0.9041330814361572,7780,0.001520681,-1.9003895834088325,0.04248046875,-0.006322107778396457,0.1,,
780,5281,24.325634680000004,92.77,302,1597440,3e-05,0.8421071033924818,0.09003078937530518,0.9389886856079102,7790,0.0030045013,-1.9228089466691016,0.059814453125,-0.007120945109636523,0.1,,
781,5287,24.32778729,92.75,302,1599488,3e-05,0.9835516095161438,0.1370798945426941,0.9282116889953613,7800,0.0023844882,-2.0198700979351996,0.071142578125,-0.006327477504964918,0.1,,
,,,,,1600000,3e-05,0.9801167571917176,0.09620591998100281,0.9202229976654053,7810,0.0023358702,-1.9606348052620888,0.039208984375,-0.007283643522532657,0.1,21.545479202270506,98.0
782,5294,23.962178619999996,94.31,302,1601536,,,,,,,,,,,,
783,5299,24.573986920000003,94.34,302,1603584,3e-05,0.8885161412879825,0.1090778186917305,0.9363024830818176,7820,0.0026251615,-1.9835934281349181,0.06748046875,-0.008422189694829284,0.1,,
784,5304,23.98849693,95.26,302,1605632,3e-05,0.9505080293864012,0.10548580437898636,0.9387399554252625,7830,0.0026686653,-1.983014813065529,0.050830078125,-0.007998260023305193,0.1,,
785,5310,24.32206977,94.87,302,1607680,3e-05,0.87840476334095,0.08564750850200653,0.936465859413147,7840,0.0022850744,-1.9638332962989806,0.054345703125,-0.0076635754565359095,0.1,,
786,5315,24.026711010000003,93.53,302,1609728,3e-05,0.7408295655623078,0.11994807422161102,0.9482628107070923,7850,0.0021023736,-1.9464163482189178,0.04033203125,-0.00618262622738257,0.1,,
,,,,,1610000,3e-05,1.4014401026070118,0.1716657280921936,0.8964036703109741,7860,0.0014696193,-1.925741146504879,0.02197265625,-0.006374380411580205,0.1,21.646072578430175,95.8
787,5321,24.488032550000003,93.07,302,1611776,,,,,,,,,,,,
788,5326,24.51611607,93.33,303,1613824,3e-05,0.9343861106783151,0.11813822388648987,0.9351468682289124,7870,0.0018206305,-1.9249480292201042,0.038525390625,-0.007364753377623856,0.1,,
789,5331,25.09884629,92.48,303,1615872,3e-05,0.7796984082087874,0.08447889238595963,0.9412659406661987,7880,0.0016065857,-1.9616613671183587,0.044091796875,-0.005879803716379683,0.1,,
790,5336,25.499885669999998,92.47,303,1617920,3e-05,0.9235156822949648,0.10041791945695877,0.948294460773468,7890,0.0027726204,-1.9583580479025842,0.076123046875,-0.0072366957494523374,0.1,,
791,5341,24.466796980000005,94.86,303,1619968,3e-05,1.036457807943225,0.15517234802246094,0.9427328109741211,7900,0.002048348,-1.9118508785963058,0.042138671875,-0.006096398283261806,0.1,,
,,,,,1620000,3e-05,1.264826302230358,0.17520834505558014,0.8949858546257019,7910,0.0019390485,-2.02183091789484,0.04453125,-0.006995659880340099,0.1,24.604978561401367,92.6
792,5347,24.056775949999995,96.24,303,1622016,,,,,,,,,,,,
793,5352,23.921237759999993,95.71,303,1624064,3e-05,1.084711655601859,0.10575048625469208,0.9298408031463623,7920,0.0024723879,-1.9213034063577652,0.039111328125,-0.00648614349483978,0.1,,
794,5357,23.566644699999998,95.17,303,1626112,3e-05,1.120983062684536,0.12217661738395691,0.9099258184432983,7930,0.0017079812,-1.9308363750576973,0.0388671875,-0.005124037034693174,0.1,,
795,5362,23.915966700000002,94.78,303,1628160,3e-05,0.8210002290084958,0.09767048805952072,0.9425551891326904,7940,0.0026879634,-1.989971747994423,0.0591796875,-0.008570813393453136,0.1,,
,,,,,1630000,3e-05,0.7396234761923551,0.07847350090742111,0.9409239292144775,7950,0.0031491625,-1.9153730228543282,0.051611328125,-0.007102802296867594,0.1,23.5016788482666,102.0
796,5369,24.654516409999996,93.19,303,1630208,,,,,,,,,,,,
797,5374,24.511121999999997,93.9,303,1632256,3e-05,0.6906222546473145,0.08305197954177856,0.9612504839897156,7960,0.002360348,-1.952947123348713,0.059716796875,-0.007962427972233854,0.1,,
798,5379,24.859305229999997,93.59,303,1634304,3e-05,0.7564833797514439,0.08281071484088898,0.9295929074287415,7970,0.004129641,-1.9625652566552163,0.0802734375,-0.007612573518417776,0.1,,
799,5384,24.709828339999994,94.42,303,1636352,3e-05,1.0796943794935943,0.13446128368377686,0.9294123649597168,7980,0.0021246271,-1.9044249907135964,0.03408203125,-0.006807839934481308,0.1,,
800,5389,24.97450079,93.75,303,1638400,3e-05,0.967996564693749,0.08653190732002258,0.9235900044441223,7990,0.0028628213,-1.9590135991573334,0.0544921875,-0.007775691454298794,0.1,,
,,,,,1640000,3e-05,1.0599534859880806,0.13414029777050018,0.9245935082435608,8000,0.0031451725,-1.9197783932089805,0.06552734375,-0.008337380603188648,0.1,29.038697052001954,88.8
801,5395,25.030873300000003,92.68,304,1640448,,,,,,,,,,,,
802,5400,24.19484665,92.14,304,1642496,3e-05,0.945309878885746,0.13431039452552795,0.9271061420440674,8010,0.002607481,-2.0078394562005997,0.069921875,-0.007613611075794324,0.1,,
803,5405,23.388538580000002,93.0,304,1644544,3e-05,1.415646955370903,0.12784525752067566,0.898909330368042,8020,0.0018666077,-2.05527191311121,0.030078125,-0.007230214489391073,0.1,,
804,5410,22.579796519999995,93.94,304,1646592,3e-05,1.0592469997704028,0.11279726028442383,0.9148957133293152,8030,0.0027237404,-2.020463316142559,0.04765625,-0.007936652525677346,0.1,,
805,5415,22.59173309,93.85,304,1648640,3e-05,0.992603375390172,0.11628791689872742,0.9252218008041382,8040,0.0024220091,-1.981977032124996,0.050830078125,-0.008136855764314532,0.1,,
,,,,,1650000,3e-05,1.0538722202181816,0.1584097295999527,0.931938648223877,8050,0.002319767,-1.9942339584231377,0.04169921875,-0.00816630299668759,0.1,24.13542022705078,87.4
806,5421,22.621206599999997,94.81,304,1650688,,,,,,,,,,,,
807,5426,23.374389710000006,94.29,304,1652736,3e-05,1.0595173463225365,0.13714665174484253,0.921371340751648,8060,0.0020167972,-2.012045110762119,0.035693359375,-0.007455812598345801,0.1,,
808,5432,23.51738899,94.28,304,1654784,3e-05,1.1687908429652452,0.12734007835388184,0.9342957139015198,8070,0.0018670369,-1.9733901664614677,0.033984375,-0.005906347907148302,0.1,,
809,5437,24.143351909999996,94.08,304,1656832,3e-05,1.0959557097405195,0.16564492881298065,0.9341268539428711,8080,0.0019028535,-1.9907454580068589,0.03232421875,-0.006343767332145945,0.1,,
810,5442,24.6909253,94.21,304,1658880,3e-05,0.9115929858759045,0.11249750852584839,0.9532394409179688,8090,0.0023327325,-1.9505131289362907,0.049072265625,-0.005965307445148937,0.1,,
,,,,,1660000,3e-05,0.6864927949383854,0.07423664629459381,0.9599119424819946,8100,0.002900048,-1.9893387421965598,0.070361328125,-0.008017162565374747,0.1,23.104943084716798,93.2
811,5448,25.074046929999998,94.29,304,1660928,,,,,,,,,,,,
812,5453,24.95860467,93.6,304,1662976,3e-05,1.0980878196656705,0.1530502587556839,0.9243553876876831,8110,0.0016673828,-1.9514876082539558,0.029736328125,-0.006671332335099578,0.1,,
813,5458,24.656419530000008,92.92,305,1665024,3e-05,1.2987616233527661,0.22612690925598145,0.9052354097366333,8120,0.0024353159,-1.9408809170126915,0.04189453125,-0.006870671594515443,0.1,,
814,5463,24.653498999999996,92.0,305,1667072,3e-05,1.3010173492133617,0.15334582328796387,0.9119964241981506,8130,0.0016982392,-1.8993086233735084,0.033984375,-0.005352121788018849,0.1,,
815,5468,24.885947669999997,91.29,305,1669120,3e-05,0.8479706380516291,0.09039196372032166,0.9401910901069641,8140,0.0022393912,-1.9453861594200135,0.03896484375,-0.005845290748402477,0.1,,
,,,,,1670000,3e-05,0.9525516482070089,0.09125098586082458,0.9273627996444702,8150,0.0020983755,-1.9319925084710121,0.04296875,-0.006102479493711144,0.1,23.049187088012694,93.2
816,5474,24.121859940000004,92.88,305,1671168,,,,,,,,,,,,
817,5479,24.536561530000004,92.78,305,1673216,3e-05,1.539217822998762,0.26508206129074097,0.8673311471939087,8160,0.0016314818,-1.9295046985149384,0.027099609375,-0.005857667795498856,0.1,,
818,5484,23.672112659999996,94.14,305,1675264,3e-05,1.0140375073999166,0.11198632419109344,0.9202930927276611,8170,0.002619831,-2.009788265824318,0.049951171875,-0.007809651750721969,0.1,,
819,5489,23.84679329,93.74,305,1677312,3e-05,1.0093102358281612,0.12977713346481323,0.9290593266487122,8180,0.0021191526,-1.9249602556228638,0.038916015625,-0.005955745032406412,0.1,,
820,5494,23.74886074,94.52,305,1679360,3e-05,0.8918086521327495,0.1651133894920349,0.9361168146133423,8190,0.0021747274,-1.9538402646780013,0.02958984375,-0.006693718687165529,0.1,,
,,,,,1680000,3e-05,0.9682095292955637,0.12221047282218933,0.9512137174606323,8200,0.002788175,-1.931443277001381,0.03935546875,-0.007613605121150613,0.1,16.426859283447264,103.2
821,5500,24.28476089,93.92,305,1681408,,,,,,,,,,,,
822,5506,24.535934999999995,95.07,305,1683456,3e-05,0.9068820230662823,0.13511167466640472,0.9495497345924377,8210,0.0015210651,-1.8696123898029327,0.034228515625,-0.004929910553619266,0.1,,
823,5511,25.25604905,95.3,305,1685504,3e-05,1.0858355145901442,0.14364981651306152,0.9247680306434631,8220,0.0019473531,-1.9004015013575555,0.035400390625,-0.00547074152273126,0.1,,
824,5516,25.465742759999998,94.51,305,1687552,3e-05,0.8079450622200965,0.10841487348079681,0.9284566044807434,8230,0.0018917947,-1.8864994004368782,0.0380859375,-0.006098890831344761,0.1,,
825,5522,25.473307080000005,94.05,305,1689600,3e-05,0.9143083108589053,0.09637311846017838,0.9317270517349243,8240,0.0021957066,-1.9082377284765244,0.046142578125,-0.007077150841359981,0.1,,
,,,,,1690000,3e-05,1.0657050898298621,0.09666641056537628,0.9350582957267761,8250,0.002012956,-1.8612258970737456,0.04287109375,-0.0052601315343054015,0.1,21.614908599853514,95.8
826,5528,24.965923429999997,94.13,306,1691648,,,,,,,,,,,,
827,5533,23.96955123,95.3,306,1693696,3e-05,1.3590227868407965,0.2591099441051483,0.899443507194519,8260,0.0020699706,-1.9778355300426482,0.037109375,-0.006796886504162103,0.1,,
828,5538,23.96811335,95.32,306,1695744,3e-05,1.2467587281018495,0.171560600399971,0.9180307984352112,8270,0.0016584474,-1.9673873245716096,0.0375,-0.006249693786958233,0.1,,
829,5543,23.68468915,96.81,306,1697792,3e-05,0.9795669354498386,0.15099836885929108,0.9377689957618713,8280,0.0018124685,-1.9434411227703094,0.041552734375,-0.006742229324299842,0.1,,
830,5548,23.388528830000006,95.9,306,1699840,3e-05,0.99321678429842,0.1499803066253662,0.9098491668701172,8290,0.0017489197,-1.8878620520234108,0.03984375,-0.0059888652729569005,0.1,,
,,,,,1700000,3e-05,0.8391320822760463,0.09616957604885101,0.9358677864074707,8300,0.003962641,-1.9595907375216484,0.06923828125,-0.01035852724162396,0.1,20.261503410339355,97.2
831,5555,24.141496439999997,95.86,306,1701888,,,,,,,,,,,,
832,5560,24.48363232,95.6,306,1703936,3e-05,0.8286726050078869,0.08214958012104034,0.9432041645050049,8310,0.002220153,-1.9288198575377464,0.052587890625,-0.007574563060188666,0.1,,
833,5566,24.216335880000003,95.57,306,1705984,3e-05,0.8727416159585119,0.08512294292449951,0.939004123210907,8320,0.0024439301,-1.9056132718920709,0.0439453125,-0.005404155742144212,0.1,,
834,5571,24.873375179999996,94.72,306,1708032,3e-05,0.6865482073277235,0.09670336544513702,0.9541899561882019,8330,0.0026318603,-1.9280094861984254,0.045068359375,-0.0071623330179136245,0.1,,
,,,,,1710000,3e-05,0.858659290894866,0.11625958234071732,0.9498317837715149,8340,0.0031494284,-1.9367274597287178,0.04853515625,-0.004611852936795913,0.1,27.764156341552734,86.6
835,5577,25.32842813,93.81,306,1710080,,,,,,,,,,,,
836,5582,25.1644658,94.06,306,1712128,3e-05,0.8359567882493139,0.10316363722085953,0.9550979137420654,8350,0.0024279072,-1.9177781343460083,0.046923828125,-0.007076469555613585,0.1,,
837,5587,24.82874577,93.78,306,1714176,3e-05,1.7630020678043365,0.2248808741569519,0.8981754779815674,8360,0.0017086567,-1.9718855261802672,0.0283203125,-0.006070664196158759,0.1,,
838,5592,24.419168319999994,94.16,306,1716224,3e-05,1.4174021292477845,0.2213795781135559,0.9095370769500732,8370,0.00175964,-1.9098775118589402,0.028125,-0.006109801447018981,0.1,,
839,5597,25.177581640000003,94.17,306,1718272,3e-05,0.8536694321781397,0.09816334396600723,0.9502800107002258,8380,0.0032243058,-1.9680570274591447,0.068212890625,-0.008559614775003865,0.1,,
,,,,,1720000,3e-05,0.8504728481173516,0.11932779103517532,0.9472808241844177,8390,0.0029258565,-1.9198317676782608,0.05517578125,-0.008296494054957294,0.1,27.053539276123047,87.4
840,5603,24.63289974,94.83,307,1720320,,,,,,,,,,,,
841,5608,25.14852936,95.45,307,1722368,3e-05,1.434888942539692,0.1533898264169693,0.9016386270523071,8400,0.0022672645,-1.9853830948472022,0.042333984375,-0.0077311106986599045,0.1,,
842,5613,25.14699957,95.29,307,1724416,3e-05,1.2050822511315347,0.15257081389427185,0.9265414476394653,8410,0.0016611486,-1.9177965477108956,0.0298828125,-0.006314557253790554,0.1,,
843,5618,25.45152576,95.84,307,1726464,3e-05,0.9617560692131519,0.10344362258911133,0.9432205557823181,8420,0.0018974198,-1.9204839617013931,0.033740234375,-0.006318885018117726,0.1,,
844,5623,24.32657163,95.63,307,1728512,3e-05,1.0144887235015632,0.13283292949199677,0.9474139213562012,8430,0.002087776,-1.9147688627243042,0.050244140625,-0.005385649285744876,0.1,,
,,,,,1730000,3e-05,1.1362381976097822,0.17083708941936493,0.9316880106925964,8440,0.0022646906,-2.0040086314082144,0.048974609375,-0.007724764448357746,0.1,24.872714805603028,89.0
845,5629,24.61709296,95.83,307,1730560,,,,,,,,,,,,
846,5635,24.249242990000003,94.97,307,1732608,3e-05,1.5290768641978503,0.18325406312942505,0.9049097299575806,8450,0.0013603144,-2.003346273303032,0.041259765625,-0.005997096694773063,0.1,,
847,5640,23.700394059999994,95.19,307,1734656,3e-05,1.1034174412488937,0.14171969890594482,0.9234007596969604,8460,0.0022535105,-1.996745516359806,0.039892578125,-0.006634856591699645,0.1,,
848,5645,22.645644909999998,95.76,307,1736704,3e-05,1.0572277190163732,0.09960859268903732,0.9302509427070618,8470,0.0020859689,-1.934218443930149,0.031298828125,-0.006522027048049495,0.1,,
849,5650,22.993837739999993,95.54,307,1738752,3e-05,0.9086965933442116,0.1894281953573227,0.9276224374771118,8480,0.0019081149,-2.010181725025177,0.039697265625,-0.007308429959812202,0.1,,
