time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,train/explained_variance,train/learning_rate,train/clip_fraction,train/n_updates,train/loss,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/approx_kl,eval/mean_reward,eval/mean_ep_length
181,2357,428032,37.68,50.88905639000001,209,0.9446282722055912,0.0003,0.2072265625,2080,0.12418472766876221,0.6465631444472819,-0.6548426616936922,-0.013861246742453658,0.2,0.035637334,,
,,430000,,,,0.9270613640546799,0.0003,0.1708984375,2090,0.231385737657547,0.7275237157940865,-0.6561087081208825,-0.01982217655677232,0.2,0.027743394,50.91053314208985,37.2
182,2361,430080,37.9,51.342065489999996,210,,,,,,,,,,,,
182,2364,432128,38.29,51.47701777,211,0.9383793286979198,0.0003,0.18984375,2100,0.10244785994291306,0.7391417141072452,-0.6357885664328933,-0.022140605672757375,0.2,0.02728561,,
183,2368,434176,37.47,51.44337987,212,0.9160745516419411,0.0003,0.1849609375,2110,0.24108126759529114,0.9343401794787496,-0.6155610308982432,-0.013492122470051982,0.2,0.029111482,,
183,2371,436224,36.75,50.67408316000001,213,0.9381940737366676,0.0003,0.21572265625,2120,0.16952945291996002,0.6721908862702548,-0.6281960099004209,-0.017881021795619744,0.2,0.041729316,,
184,2374,438272,37.35,50.7244307,214,0.850130096077919,0.0003,0.16474609375,2130,0.6950176954269409,2.061363705247641,-0.6305855186656117,-0.01881127589440439,0.2,0.025893068,,
,,440000,,,,0.9384497664868832,0.0003,0.1697265625,2140,0.3404008150100708,0.8729125922545791,-0.6077510376460851,-0.013334930692872149,0.2,0.02581513,49.86111068725586,31.8
185,2378,440320,37.39,51.41569149000001,215,,,,,,,,,,,,
185,2381,442368,38.02,50.87129678,216,0.9269085079431534,0.0003,0.191259765625,2150,0.2206251323223114,0.8276591150090098,-0.5987938929349184,-0.017810460962937213,0.2,0.030018287,,
186,2385,444416,37.35,50.974706860000005,217,0.9078446626663208,0.0003,0.181640625,2160,0.3767399787902832,1.293574946001172,-0.6132928722538054,-0.014588210188958329,0.2,0.024689343,,
