time/total_timesteps,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/clip_fraction,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss,train/value_loss,train/learning_rate,train/clip_range,train/approx_kl,eval/mean_reward,eval/mean_ep_length
280000,,,,,,0.0,1360,-4.49076960682869,-0.0006539227848406881,0.24627989530563354,19.347126007080078,30.68206290602684,3e-05,0.1,2.8243347e-05,-9.085372924804688,486.2
280576,137,339,-7.1832536199999995,569.26,826,,,,,,,,,,,,
282624,138,339,-7.09503828,573.79,831,0.004296875,1370,-4.5154320240020756,-0.003664873726665974,0.5265258252620697,0.12834236025810242,0.5138646701350809,3e-05,0.1,0.0005909424,,
284672,139,340,-7.81554447,582.44,836,0.0,1380,-4.479074597358704,-0.0023671074450248852,0.9252147376537323,0.27537772059440613,0.503808606788516,3e-05,0.1,0.00025211668,,
286720,140,340,-8.33606462,581.45,841,0.0,1390,-4.476469630002976,-0.001536021856009029,0.9546080864965916,0.2637259364128113,1.1576127020642162,3e-05,0.1,0.00015146995,,
288768,141,341,-7.387141450000001,571.49,845,0.0,1400,-4.487774187326432,-0.0021990434353938325,0.9015674814581871,0.27620887756347656,0.6815253742039203,3e-05,0.1,0.00018678472,,
290000,,,,,,0.021728515625,1410,-4.494936841726303,-0.005990135297179222,0.7679847478866577,0.015266075730323792,0.21276628244668244,3e-05,0.1,0.0017737304,-6.128915643692016,528.0
290816,142,339,-7.7998696600000015,579.26,855,,,,,,,,,,,,
292864,143,340,-8.688469840000002,583.71,860,0.0,1420,-4.492762416601181,-0.0016439715662272647,0.8152334690093994,0.20523594319820404,0.6036396585404873,3e-05,0.1,0.00015141026,,
294912,144,340,-9.078092349999999,588.96,865,0.0,1430,-4.471931773424148,-0.0007678470719838515,0.916232280433178,0.8271291255950928,2.5905861772596834,3e-05,0.1,3.856342e-05,,
296960,145,341,-9.381751240000002,585.61,870,0.0,1440,-4.486345297098159,-0.0011559150909306482,0.955635491758585,0.06954585015773773,0.4543380940333009,3e-05,0.1,5.8033533e-05,,
299008,146,341,-11.418429070000002,593.41,875,0.0,1450,-4.485414063930511,-0.0020009102081530727,0.9312716796994209,0.42246806621551514,1.1322455506771802,3e-05,0.1,0.00015810464,,
300000,,,,,,0.0,1460,-4.475405466556549,-0.00012289918086025864,0.27176499366760254,27.718503952026367,67.85983092784882,3e-05,0.1,4.927657e-06,-5.3505836725234985,434.4
301056,147,340,-11.449176349999998,594.41,883,,,,,,,,,,,,
303104,148,341,-10.98398824,590.22,888,0.01083984375,1470,-4.500051116943359,-0.00400525145814754,0.76447594165802,0.1520681232213974,0.3567435570061207,3e-05,0.1,0.000898267,,
305152,149,341,-10.35649738,591.07,893,0.00078125,1480,-4.4966083586215975,-0.0026674239488784224,0.8595403134822845,0.3553588390350342,0.5749522605910897,3e-05,0.1,0.00028816378,,
307200,150,342,-9.4273782,591.29,897,0.0,1490,-4.4846530735492705,-0.0012989440641831607,0.9243950620293617,0.21084105968475342,1.4338786520063878,3e-05,0.1,0.00010889984,,
309248,151,342,-8.538174950000002,591.96,902,0.0,1500,-4.5018985867500305,-0.0014656122955784667,0.8084663897752762,0.3312229514122009,1.0078017715364695,3e-05,0.1,0.00010537365,,
310000,,,,,,0.0,1510,-4.490729802846909,-0.0016190560170798562,0.9431919530034065,0.4990815818309784,1.4570704638957976,3e-05,0.1,0.00010031037,-10.719139802455903,584.6
311296,152,341,-8.46431805,592.29,912,,,,,,,,,,,,
313344,153,341,-8.13191657,593.12,917,0.004052734375,1520,-4.491597431898117,-0.003949271669262089,0.8179470300674438,0.17809715867042542,0.4745555318892002,3e-05,0.1,0.00069451274,,
315392,154,341,-8.8758009,584.13,922,0.0037109375,1530,-4.494711828231812,-0.003813511703629047,0.8430611789226532,0.17401528358459473,0.5424041943624616,3e-05,0.1,0.00050667545,,
317440,155,342,-8.4410736,590.98,926,0.0,1540,-4.484453916549683,-0.001635352277662605,0.9330998510122299,0.4621238708496094,1.6654011711478234,3e-05,0.1,8.767104e-05,,
319488,156,343,-9.388894469999999,584.31,931,0.006396484375,1550,-4.497323799133301,-0.004152779511059634,0.6320430636405945,0.10442549735307693,0.6088433846831321,3e-05,0.1,0.0007272187,,
320000,,,,,,0.0,1560,-4.471841037273407,-0.0013049202447291464,0.8502338081598282,13.599642753601074,18.66066685318947,3e-05,0.1,0.00011325945,-15.064660596847535,540.0
321536,157,341,-9.64627068,593.21,941,,,,,,,,,,,,
323584,158,342,-10.354759339999998,595.03,946,0.00361328125,1570,-4.471092683076859,-0.003918773897748906,0.9121789112687111,0.0701533854007721,0.5736693266779185,3e-05,0.1,0.00074833736,,
325632,159,342,-9.95588539,596.73,950,0.00029296875,1580,-4.469345486164093,-0.0028716905071632937,0.9462555684149265,0.100347600877285,0.8780018232762814,3e-05,0.1,0.00038552712,,
327680,160,342,-10.060147030000001,605.4,955,0.014013671875,1590,-4.469994699954986,-0.004830664987093769,0.8697479665279388,0.7249605059623718,1.7047955352813005,3e-05,0.1,0.0012958109,,
329728,161,343,-10.88492392,612.04,960,0.012255859375,1600,-4.46896213889122,-0.004619337555777747,0.8976393342018127,-0.017999447882175446,0.144475026614964,3e-05,0.1,0.0011634848,,
330000,,,,,,0.0,1610,-4.449435776472091,-0.000835320538317319,0.9199452102184296,0.10391528904438019,4.131418465822935,3e-05,0.1,8.879579e-05,-32.042199325561526,674.2
331776,162,341,-10.597185220000002,616.64,971,,,,,,,,,,,,
333824,163,342,-10.328743590000002,612.92,975,0.007275390625,1620,-4.493795275688171,-0.004885649072821252,0.479744553565979,0.1895599216222763,0.8315002288669348,3e-05,0.1,0.0010808139,,
335872,164,342,-10.21046658,614.24,980,0.0107421875,1630,-4.483544701337815,-0.0037022756398073396,0.8292341977357864,0.08432437479496002,0.584037102945149,3e-05,0.1,0.0010991924,,
337920,165,342,-10.51363407,616.94,985,0.033984375,1640,-4.472628110647202,-0.006265364884166047,0.9429338462650776,0.07524643838405609,0.21619142005220054,3e-05,0.1,0.00177807,,
339968,166,343,-9.82550649,614.14,989,0.0,1650,-4.46711476445198,-0.0005511012248462066,0.1716325879096985,30.335655212402344,35.89005025327206,3e-05,0.1,3.113292e-05,,
340000,,,,,,0.0,1660,-4.4575617671012875,-0.0014267840102547779,0.9513068124651909,0.8688380122184753,1.7872463874518871,3e-05,0.1,0.00017179709,-4.168105745315552,467.8
342016,167,342,-9.689176879999998,618.37,999,,,,,,,,,,,,
344064,168,342,-10.005391620000001,608.48,1003,0.000927734375,1670,-4.480817061662674,-0.0030179043460520916,0.9511668458580971,0.1430780291557312,0.6155348403379322,3e-05,0.1,0.00056828326,,
346112,169,342,-10.45164645,610.59,1009,0.0,1680,-4.469348722696305,-0.0015239275235217065,0.9164898619055748,0.48684602975845337,1.412566489353776,3e-05,0.1,0.00013923133,,
348160,170,343,-10.607048310000003,610.69,1014,0.0,1690,-4.481347692012787,-0.0005190454496187158,0.24402666091918945,6.2312140464782715,27.372909718751906,3e-05,0.1,3.439054e-05,,
350000,,,,,,9.765625e-05,1700,-4.462684190273285,-0.0017604424647288397,0.9379065632820129,0.24585315585136414,1.3087621621787549,3e-05,0.1,0.00019646657,7.655682572722435,667.8
350208,171,341,-11.91662609,617.35,1026,,,,,,,,,,,,
352256,172,341,-11.74555705,620.09,1031,0.0,1710,-4.447172707319259,-0.0009162764166831039,0.6599427163600922,20.892181396484375,38.130106788873675,3e-05,0.1,7.408086e-05,,
354304,173,341,-11.84893685,617.35,1036,0.000732421875,1720,-4.4536335349082945,-0.002456850261660293,0.9388428032398224,0.1903187483549118,0.6441519036889076,3e-05,0.1,0.00029961066,,
356352,174,342,-11.765521709999998,614.86,1041,0.0,1730,-4.444424748420715,-0.0015183331328444184,0.9174919500946999,0.641769528388977,1.7502188593149186,3e-05,0.1,0.00011795215,,
358400,175,342,-12.13653627,618.61,1046,4.8828125e-05,1740,-4.4692780613899235,-0.0021431702189147472,0.933692567050457,0.39363542199134827,1.1221421126276254,3e-05,0.1,0.00021865309,,
360000,,,,,,0.0,1750,-4.466595828533173,-0.00192305889504496,0.9098178371787071,0.21765543520450592,1.0481445115059613,3e-05,0.1,0.00019938359,2.2648435115814207,506.2
360448,176,341,-10.04732445,612.57,1056,,,,,,,,,,,,
362496,177,341,-9.73165743,613.23,1061,0.0,1760,-4.476474511623382,-0.0024145836621755736,0.8570888489484787,0.17813481390476227,0.9355315992608666,3e-05,0.1,0.000314137,,
364544,178,341,-10.581006339999998,618.44,1066,0.009033203125,1770,-4.497553545236587,-0.004054991435259581,0.8709445595741272,0.1566472053527832,1.245210267789662,3e-05,0.1,0.0008175983,,
366592,179,341,-11.041388159999997,617.7,1071,0.0,1780,-4.469273346662521,-0.0005476319551235065,0.3537009358406067,37.065399169921875,39.069507259130475,3e-05,0.1,5.658617e-05,,
368640,180,342,-11.18820203,615.6,1076,0.001806640625,1790,-4.480150604248047,-0.003864930005511269,0.8422787040472031,0.05100972205400467,0.6031978378072381,3e-05,0.1,0.00075845007,,
370000,,,,,,0.0,1800,-4.468345057964325,-0.0008156440890161321,0.5858319401741028,1.2730902433395386,6.111794690787792,3e-05,0.1,5.1358104e-05,7.1664331436157225,535.6
370688,181,341,-11.998626240000004,614.32,1086,,,,,,,,,,,,
372736,182,341,-12.355107899999998,605.4,1091,0.0,1810,-4.470908588171005,-0.001137011605896987,0.4517526626586914,1.8386197090148926,4.196378214657306,3e-05,0.1,6.1922095e-05,,
374784,183,341,-12.308653340000001,610.68,1096,0.0,1820,-4.479200184345245,-0.0017743976204656065,0.8698636144399643,0.4090629816055298,1.573912999778986,3e-05,0.1,0.00014359804,,
376832,184,342,-11.69971893,615.85,1101,0.0158203125,1830,-4.48868213891983,-0.004350791487377137,0.8849514797329903,0.08803914487361908,0.43444909788668157,3e-05,0.1,0.0010653607,,
378880,185,342,-12.486441749999997,613.41,1106,0.0,1840,-4.479893535375595,-0.002200704294955358,0.6981057226657867,0.6127722859382629,2.188045310229063,3e-05,0.1,0.00031419724,,
380000,,,,,,0.0,1850,-4.473580467700958,-0.0018715958343818785,0.5959201157093048,1.034061312675476,2.825269493460655,3e-05,0.1,0.00011740561,-7.310812336206436,541.0
380928,186,341,-12.225656399999998,622.89,1116,,,,,,,,,,,,
382976,187,341,-10.83802081,614.59,1120,0.001123046875,1860,-4.455587083101273,-0.0026915505819488316,0.9354643002152443,0.12760639190673828,0.6865134734660387,3e-05,0.1,0.00045523004,,
385024,188,342,-10.21360064,606.59,1125,0.08427734375,1870,-4.493273288011551,-0.009371663501951844,0.797286331653595,-0.0021598748862743378,0.21805004151538016,3e-05,0.1,0.002697683,,
387072,189,342,-11.278883200000001,604.07,1130,0.000732421875,1880,-4.49263544678688,-0.0032482525741215794,0.709186315536499,0.6627529263496399,1.3647025682032108,3e-05,0.1,0.00045298235,,
389120,190,342,-11.022675099999999,597.35,1135,0.0,1890,-4.456102055311203,-0.00024689188867341725,0.5326427221298218,9.698637962341309,35.731094466149806,3e-05,0.1,1.6572914e-05,,
390000,,,,,,0.035009765625,1900,-4.481651192903518,-0.0071282381657511,0.938699197024107,-0.02847149968147278,0.09979499476030469,3e-05,0.1,0.0019478052,6.574554443359375,555.2
391168,191,341,-10.650255059999997,597.43,1145,,,,,,,,,,,,
393216,192,341,-10.31153856,601.79,1150,0.0001953125,1910,-4.478608465194702,-0.002820843942754436,0.935679592192173,0.049913614988327026,0.34400526322424413,3e-05,0.1,0.0004648127,,
395264,193,342,-10.370197469999999,602.78,1154,0.01025390625,1920,-4.5030104637146,-0.004745699543855153,0.47323453426361084,0.2820895314216614,0.7463916976004838,3e-05,0.1,0.00094751455,,
397312,194,342,-9.389981259999999,598.81,1159,0.01103515625,1930,-4.4699954152107235,-0.005303654778981581,0.78897824883461,0.05692824348807335,0.2268673200160265,3e-05,0.1,0.001276098,,
399360,195,343,-8.82961301,598.67,1164,0.0,1940,-4.482503342628479,-0.0021259464585455133,0.8974916487932205,0.040802087634801865,0.7675610462203621,3e-05,0.1,0.00036213285,,
400000,,,,,,0.0029296875,1950,-4.493379002809524,-0.003411128910374828,0.8885297849774361,0.509600043296814,0.8925857115536928,3e-05,0.1,0.00060216896,-27.16519432067871,658.4
401408,196,341,-9.37354285,600.06,1175,,,,,,,,,,,,
403456,197,341,-10.146412969999998,605.36,1182,0.000634765625,1960,-4.487375944852829,-0.0026559988866210913,0.7468267381191254,0.22544625401496887,0.6354448888450861,3e-05,0.1,0.00040085425,,
405504,198,337,-9.82470594,607.04,1202,0.0,1970,-4.464575499296188,-0.0010336535182432272,0.9236397370696068,2.4251961708068848,3.702162852883339,3e-05,0.1,5.908968e-05,,
407552,199,335,-8.61725131,604.91,1216,0.0,1980,-4.478265541791916,-0.0018459127604728565,0.9389222003519535,0.2931988835334778,1.071968862041831,3e-05,0.1,0.00018273343,,
409600,200,332,-7.1899055,596.81,1232,0.000830078125,1990,-4.483418363332748,-0.0026184513204498216,0.9667391665279865,0.10045461356639862,0.36311815641820433,3e-05,0.1,0.0003190328,,
410000,,,,,,0.000244140625,2000,-4.480614578723907,-0.0023136439151130615,0.9325130060315132,0.05667015537619591,0.3937649093568325,3e-05,0.1,0.00029988808,-6.765824565291405,502.2
411648,201,326,-7.103252459999998,589.9,1260,,,,,,,,,,,,
413696,202,322,-6.177387660000001,587.36,1282,0.0005859375,2010,-4.485950773954391,-0.0024807553534628825,0.945035707205534,0.08680912852287292,0.6189652476459742,3e-05,0.1,0.00018030746,,
415744,203,320,-5.96215266,587.86,1296,0.003564453125,2020,-4.5036116421222685,-0.0031409584800712763,0.7329511344432831,0.12462350726127625,0.7165315741673112,3e-05,0.1,0.0005264364,,
417792,204,318,-6.48297517,595.09,1313,0.023876953125,2030,-4.482571703195572,-0.004467683189432137,0.9012621268630028,0.04716107249259949,0.29174972604960203,3e-05,0.1,0.0011218744,,
419840,205,315,-6.680995679999999,587.9,1328,0.0,2040,-4.471010059118271,-0.0003688737197080627,0.506760448217392,3.1227285861968994,24.993630658090115,3e-05,0.1,4.2069005e-05,,
420000,,,,,,0.0,2050,-4.48612163066864,-0.0014984894063672983,0.8707686066627502,0.3321390450000763,1.5083117801696062,3e-05,0.1,0.00015054355,3.9122692108154298,602.2
421888,206,311,-6.152748269999998,581.49,1355,,,,,,,,,,,,
423936,207,311,-6.071130729999998,580.38,1361,0.000634765625,2060,-4.4880434513092045,-0.0017781017966626677,0.8609002828598022,0.07423961907625198,0.7522241849452257,3e-05,0.1,0.00022520896,,
425984,208,311,-6.1959495,576.53,1366,0.0,2070,-4.496200662851334,-0.002162574010435492,0.9122427627444267,0.5087213516235352,1.3031993985176087,3e-05,0.1,0.00019458457,,
428032,209,312,-6.316681980000001,584.34,1371,0.0,2080,-4.460982102155685,-0.0013435548724373802,0.9397444240748882,0.3463921844959259,1.3566594772040843,3e-05,0.1,0.00010810039,,
430000,,,,,,0.0,2090,-4.482884657382965,-0.0019004721660166978,0.9453506506979465,1.1337792873382568,2.206378375738859,3e-05,0.1,0.00015085755,-22.507803297042848,709.8
430080,210,310,-5.713727790000002,581.84,1382,,,,,,,,,,,,
432128,211,311,-5.9523699699999995,580.44,1387,0.004833984375,2100,-4.496725261211395,-0.004076876476756297,0.8769358992576599,0.10118697583675385,0.4707113542594016,3e-05,0.1,0.00069030013,,
434176,212,311,-6.83404697,582.56,1392,0.014013671875,2110,-4.501628249883652,-0.005686061800224707,0.9321473464369774,0.0023588500916957855,0.2590389993041754,3e-05,0.1,0.0012339934,,
436224,213,312,-7.33442662,582.45,1397,0.0,2120,-4.472367841005325,-0.00042658960592234507,0.2783423066139221,17.258920669555664,37.536194092035295,3e-05,0.1,5.0693925e-05,,
438272,214,312,-7.179216779999999,573.55,1402,0.0,2130,-4.467205733060837,-0.002231419674353674,0.9497232213616371,0.503802478313446,1.4358914628624917,3e-05,0.1,0.00018952118,,
440000,,,,,,0.007861328125,2140,-4.4784230351448056,-0.005381170466716867,0.9615578167140484,0.2889328598976135,0.5128696652129292,3e-05,0.1,0.00089777005,-20.253372049331666,523.8
440320,215,311,-7.387046860000002,576.33,1412,,,,,,,,,,,,
442368,216,312,-7.262019090000001,585.72,1417,0.0,2150,-4.45131853222847,-0.0005587974053923972,0.9018399193882942,1.1134406328201294,2.641477008908987,3e-05,0.1,5.2538613e-05,,
444416,217,312,-8.69417008,593.57,1422,0.0,2160,-4.45673446059227,-0.0016626577213173731,0.9426726885139942,0.550163984298706,1.8281364358961583,3e-05,0.1,0.00010716397,,
446464,218,312,-7.58785367,590.31,1427,0.0,2170,-4.459175103902817,-0.0012032246915623546,0.6409105658531189,39.39748001098633,41.80935434103012,3e-05,0.1,5.637275e-05,,
448512,219,313,-7.6142809499999995,593.69,1432,0.010546875,2180,-4.476788300275802,-0.006266465145017719,0.9710661433637142,0.025336913764476776,0.3677056271582842,3e-05,0.1,0.00093240384,,
450000,,,,,,0.006982421875,2190,-4.468978106975555,-0.0044267789053265005,0.9537471011281013,0.12047505378723145,0.40205897465348245,3e-05,0.1,0.0011290892,-14.281473296880723,553.2
450560,220,312,-7.79140229,589.76,1441,,,,,,,,,,,,
452608,221,312,-8.63343986,594.2,1446,0.008935546875,2200,-4.45566211938858,-0.004971691835089586,0.940561231225729,0.18957200646400452,0.5029039552435279,3e-05,0.1,0.0009980303,,
454656,222,313,-8.89652316,592.88,1451,0.00087890625,2210,-4.4649755477905275,-0.0029757192212855445,0.7699885815382004,0.02875348925590515,1.3081056522205472,3e-05,0.1,0.00045712898,,
456704,223,313,-10.01886058,595.08,1456,0.017333984375,2220,-4.43783261179924,-0.00600083086756058,0.8999648094177246,0.14687860012054443,0.6294389136135579,3e-05,0.1,0.001234761,,
458752,224,314,-11.464747349999998,605.81,1460,0.002978515625,2230,-4.4246785044670105,-0.002381953605799936,0.28987938165664673,24.375816345214844,39.90294509828091,3e-05,0.1,0.0004641877,,
460000,,,,,,0.0,2240,-4.444113785028458,-0.0003775202560063917,0.49486982822418213,12.690153121948242,34.86652187108994,3e-05,0.1,1.1044089e-05,13.634037089347839,585.4
460800,225,313,-12.16864125,611.59,1471,,,,,,,,,,,,
462848,226,313,-11.61679202,601.4,1475,0.00859375,2250,-4.460592746734619,-0.0049706669437000525,0.9507343135774136,0.0667303204536438,0.29802610613405706,3e-05,0.1,0.00089306623,,
464896,227,314,-10.949118969999997,597.74,1480,0.0009765625,2260,-4.457333117723465,-0.003269674108014442,0.9481288641691208,0.07060401141643524,0.504955799691379,3e-05,0.1,0.00039782847,,
466944,228,314,-10.985270969999998,593.99,1485,0.01669921875,2270,-4.471099156141281,-0.006019883597036824,0.8791665583848953,0.05425451695919037,0.5568833328783512,3e-05,0.1,0.0012958869,,
468992,229,314,-11.100120219999997,595.79,1490,0.012890625,2280,-4.470973610877991,-0.005008230346720666,0.8017250597476959,0.020662058144807816,0.2654345527291298,3e-05,0.1,0.0012956522,,
470000,,,,,,0.0,2290,-4.448315590620041,-0.0013893249561078846,0.9531856440007687,0.11424066126346588,0.9051379922777414,3e-05,0.1,0.00022628301,2.2287386417388917,643.2
471040,230,313,-10.99672949,600.1,1500,,,,,,,,,,,,
473088,231,314,-10.828201840000002,607.19,1505,0.00048828125,2300,-4.459734886884689,-0.0034625997446710243,0.8464702814817429,0.2581024467945099,0.9723882004618645,3e-05,0.1,0.00032878263,,
475136,232,314,-11.051971860000002,610.22,1509,0.015380859375,2310,-4.447611457109451,-0.004338010857463814,0.8972929120063782,0.11789378523826599,0.46394929829984904,3e-05,0.1,0.0010023043,,
477184,233,315,-11.166653970000002,608.68,1514,9.765625e-05,2320,-4.4543857216835026,-0.003264455210592132,0.940107949078083,0.12301379442214966,0.5135270055383444,3e-05,0.1,0.00046155538,,
479232,234,315,-10.839972549999997,609.06,1519,0.0,2330,-4.434804618358612,-0.0010182113474002108,0.4643591046333313,14.145732879638672,25.875301495566966,3e-05,0.1,8.481686e-05,,
480000,,,,,,0.0,2340,-4.447935408353805,-0.001244146961835213,0.9583925940096378,0.16475720703601837,0.7151440523564816,3e-05,0.1,6.693925e-05,-0.2492950439453125,470.0
481280,235,314,-11.632105829999999,617.02,1528,,,,,,,,,,,,
483328,236,315,-12.085983240000001,621.27,1532,0.0,2350,-4.462709730863571,-0.0008949038696300704,0.18617087602615356,15.695039749145508,29.44755674004555,3e-05,0.1,5.6589517e-05,,
485376,237,315,-11.687862599999999,630.23,1537,0.0,2360,-4.447952932119369,-0.0003293521600426175,0.4777844548225403,12.470012664794922,30.146537601947784,3e-05,0.1,7.3821284e-06,,
487424,238,315,-12.57192845,637.01,1542,0.000927734375,2370,-4.447344273328781,-0.002874936381704174,0.9361979588866234,0.3406848907470703,1.3838878467679023,3e-05,0.1,0.00060837035,,
489472,239,316,-12.050533499999997,638.89,1547,0.0,2380,-4.440426659584046,-0.00024569312226958574,0.28212976455688477,7.327267169952393,31.76626800298691,3e-05,0.1,1.3652694e-05,,
490000,,,,,,0.0,2390,-4.450640553236008,-0.0018612778832903132,0.9068739041686058,0.13380932807922363,0.6988212075084448,3e-05,0.1,0.00021584958,-13.328279399871827,651.6
491520,240,315,-12.181366370000001,649.04,1558,,,,,,,,,,,,
493568,241,315,-12.13812775,645.01,1563,0.0,2400,-4.447726857662201,-0.0004996010291506536,-0.1196974515914917,10.853986740112305,33.188434791564944,3e-05,0.1,4.092796e-05,,
495616,242,316,-11.7269606,652.25,1568,0.0,2410,-4.439631676673889,-0.0013366734085138888,0.9065629318356514,0.41455528140068054,1.5433284755796195,3e-05,0.1,9.537663e-05,,
497664,243,316,-12.247005999999999,657.73,1573,0.0,2420,-4.419892328977585,-0.000869363168021664,0.9387427531182766,0.4093380570411682,1.5661709371954202,3e-05,0.1,8.0018915e-05,,
499712,244,316,-11.32513402,656.21,1578,0.00029296875,2430,-4.422178477048874,-0.0017562333960086107,0.909191258251667,0.2707110643386841,2.2338615264743567,3e-05,0.1,0.00028978812,,
500000,,,,,,0.007568359375,2440,-4.446893233060837,-0.004071955202380195,0.9090377166867256,0.16264212131500244,0.5440181564539671,3e-05,0.1,0.0008976961,-2.8858304977416993,590.4
501760,245,315,-10.573870330000002,662.06,1589,,,,,,,,,,,,
503808,246,315,-11.22564268,669.61,1594,0.0,2450,-4.440821123123169,-0.0015185388823738323,0.8538088798522949,0.6590745449066162,1.5862226378172637,3e-05,0.1,0.00014467747,,
505856,247,316,-12.010799870000001,670.25,1599,0.0,2460,-4.4104071199893955,-0.000735178089234978,0.5889393389225006,13.820605278015137,33.76951187849045,3e-05,0.1,4.5346562e-05,,
507904,248,316,-13.3655573,664.33,1605,0.0,2470,-4.417184334993363,-0.0009919090778566896,0.5281989276409149,6.6116943359375,27.23441750779748,3e-05,0.1,5.343216e-05,,
509952,249,316,-12.39757237,669.15,1611,0.0,2480,-4.381975644826889,-0.0002535866093239747,0.5671758353710175,30.1280574798584,37.162236121296885,3e-05,0.1,1.7489627e-05,,
510000,,,,,,0.00029296875,2490,-4.44480454325676,-0.0029875543084926905,0.94592160359025,0.15740403532981873,0.357486036233604,3e-05,0.1,0.00034499454,-10.020727348327636,793.8
512000,250,315,-11.673905289999999,673.89,1623,,,,,,,,,,,,
514048,251,315,-11.919312429999998,677.34,1628,0.002294921875,2500,-4.445448040962219,-0.00337721357063856,0.8957646861672401,0.31057360768318176,0.8081292994320393,3e-05,0.1,0.00064578425,,
516096,252,315,-11.890754610000002,674.57,1633,0.0,2510,-4.4063755631446835,-0.0016090837976662441,0.9444132149219513,0.08187276124954224,0.701315950602293,3e-05,0.1,0.00021655878,,
518144,253,316,-12.880705500000001,679.15,1638,0.036962890625,2520,-4.428882491588593,-0.0065001009934348986,0.8210747241973877,0.07343991100788116,0.24280113792046903,3e-05,0.1,0.0022967546,,
520000,,,,,,0.0,2530,-4.40556234717369,-0.00045371299784164877,0.38879692554473877,14.953507423400879,30.57864754498005,3e-05,0.1,2.3335917e-05,-6.559237098693847,703.4
520192,254,315,-12.316940140000002,678.04,1650,,,,,,,,,,,,
522240,255,315,-11.983169620000002,679.71,1655,0.001171875,2540,-4.436357635259628,-0.0027114348660688846,0.7758166491985321,0.1798151433467865,0.8976768419146538,3e-05,0.1,0.00035638205,,
524288,256,315,-11.050512920000001,674.9,1660,0.0025390625,2550,-4.432779860496521,-0.0034304918692214413,0.9185594692826271,0.1690574735403061,0.5616031983867288,3e-05,0.1,0.0005697567,,
526336,257,316,-9.68813357,675.2,1665,0.004541015625,2560,-4.420212751626968,-0.0026308645552489906,0.9471991769969463,0.2521360218524933,0.5387427002191544,3e-05,0.1,0.0004333657,,
528384,258,316,-10.648899030000003,679.72,1670,0.03056640625,2570,-4.414616733789444,-0.006793927907710895,0.922865130007267,-0.02019660919904709,0.11904113185591995,3e-05,0.1,0.002005781,,
530000,,,,,,0.0,2580,-4.370099979639053,-0.0007180280663305894,0.5081905722618103,15.939306259155273,33.11330998539925,3e-05,0.1,0.00012701558,4.783755779266357,626.2
530432,259,315,-11.319802710000001,682.21,1680,,,,,,,,,,,,
532480,260,315,-11.154341020000002,686.79,1685,0.0,2590,-4.410110908746719,-0.0003274793445598334,0.3588665723800659,21.69881820678711,30.669440484046937,3e-05,0.1,7.2798866e-06,,
534528,261,316,-11.340859049999999,689.96,1690,0.02802734375,2600,-4.444914937019348,-0.007122204883489758,0.6916576623916626,0.05555213242769241,0.31501635489985347,3e-05,0.1,0.0017372658,,
536576,262,316,-11.153534800000003,688.49,1695,0.000537109375,2610,-4.42961795926094,-0.0019457822003460024,0.8141109496355057,0.5213955640792847,1.3587060861289502,3e-05,0.1,0.00022234049,,
538624,263,316,-11.133592329999999,687.9,1700,0.055712890625,2620,-4.421000975370407,-0.009839215755346232,0.9640652425587177,-0.04125281423330307,0.17098208530806006,3e-05,0.1,0.0022272186,,
540000,,,,,,0.0,2630,-4.392774194478989,-0.001522100711008534,0.9534908942878246,0.17703619599342346,1.1543512916192413,3e-05,0.1,0.0002909491,-1.5501490592956544,464.0
540672,264,316,-11.666456539999999,685.82,1709,,,,,,,,,,,,
542720,265,316,-12.504527389999998,687.93,1714,0.0,2640,-4.421248000860214,-0.0004872405203059316,0.7265869081020355,6.184842109680176,37.045638653635976,3e-05,0.1,1.9397412e-05,,
544768,266,316,-12.625550360000002,689.46,1719,0.0,2650,-4.413737255334854,-0.00034210678131785244,0.22040516138076782,20.153034210205078,29.598636293411253,3e-05,0.1,6.8689114e-06,,
546816,267,317,-12.880133040000002,685.26,1723,0.004541015625,2660,-4.407297378778457,-0.0038916868485102895,0.9025844410061836,0.353302001953125,0.7049993250519038,3e-05,0.1,0.00079899305,,
548864,268,317,-12.812069549999999,680.32,1728,0.0,2670,-4.4288379609584805,-0.00015545074129477143,0.20100921392440796,9.412960052490234,32.313122999668124,3e-05,0.1,2.5509973e-05,,
550000,,,,,,0.0,2680,-4.403182876110077,-0.0005600842923740856,0.7332803905010223,4.292220115661621,40.84777128100395,3e-05,0.1,1.615865e-05,3.3400723934173584,689.0
550912,269,316,-12.90585278,684.41,1740,,,,,,,,,,,,
552960,270,316,-14.560209590000001,694.18,1745,0.0,2690,-4.404335743188858,-0.0006660506143816747,0.49440234899520874,21.75461769104004,41.27592039704323,3e-05,0.1,3.8525963e-05,,
555008,271,317,-15.617014460000002,691.97,1750,0.0,2700,-4.3812241673469545,-0.00015976950235199183,0.6025395691394806,24.316471099853516,36.14648850560188,3e-05,0.1,4.2456377e-06,,
557056,272,317,-16.797692350000002,699.11,1754,0.0,2710,-4.397010678052903,-0.0010757144002127462,0.913274496793747,3.727389097213745,6.31423566788435,3e-05,0.1,9.084566e-05,,
