time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,train/explained_variance,train/learning_rate,train/clip_fraction,train/n_updates,train/loss,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/approx_kl,eval/mean_reward,eval/mean_ep_length
637,118,75776,122.48,28.79295175,37,0.8501995503902435,0.0003,0.15556640625,360,0.24645550549030304,2.544935822300613,-2.759672672301531,-0.02203335087688174,0.2,0.014702456,,
638,121,77824,121.41,28.268074159999998,38,0.837561622262001,0.0003,0.176611328125,370,0.7975987792015076,2.13440506728366,-2.7692194201052187,-0.022194796732219402,0.2,0.014767284,,
639,124,79872,121.01,28.48684025,39,0.8490854650735855,0.0003,0.132763671875,380,0.7950685024261475,2.432646281924099,-2.764866928011179,-0.0209874496635166,0.2,0.011564207,,
,,80000,,,,0.9146817922592163,0.0003,0.179150390625,390,0.3796182870864868,1.6067449948750436,-2.7754964366555215,-0.023865489689342212,0.2,0.015388409,34.17403221130371,142.8
635,128,81920,120.3,28.38362078,40,,,,,,,,,,,,
636,131,83968,118.06,29.494889360000002,41,0.8884469792246819,0.0003,0.177001953125,400,0.6956441402435303,2.2119764517992735,-2.7478650353848932,-0.030276733585924375,0.2,0.016400505,,
636,135,86016,120.1,29.93564296,42,0.8909573182463646,0.0003,0.17236328125,410,0.3577210307121277,1.9701222160831093,-2.7317952893674375,-0.025241711821581702,0.2,0.017245783,,
637,138,88064,119.38,29.65297101,43,0.8830816075205803,0.0003,0.150927734375,420,0.34845706820487976,2.050014122389257,-2.7440904267132282,-0.02240440945752198,0.2,0.012323323,,
,,90000,,,,0.8092965185642242,0.0003,0.17041015625,430,0.4047274589538574,1.9454518293961882,-2.732295272499323,-0.023801851477765014,0.2,0.015956666,33.6714282989502,113.4
634,141,90112,119.22,30.13341375,44,,,,,,,,,,,,
635,145,92160,116.99,30.88611442,45,0.8616801202297211,0.0003,0.2041015625,440,0.6103335022926331,1.6803580491803587,-2.724777405709028,-0.032791810311027805,0.2,0.02036693,,
636,148,94208,117.64,30.93540786,46,0.8735679090023041,0.0003,0.190625,450,0.414983332157135,2.024500375427306,-2.7400627955794334,-0.02379658964637201,0.2,0.019332707,,
636,151,96256,115.14,31.584742220000003,47,0.8301699608564377,0.0003,0.190380859375,460,0.38083773851394653,2.1393345621414483,-2.7185903206467628,-0.023398129986890125,0.2,0.017294437,,
637,154,98304,115.55,31.12360558,48,0.8740122765302658,0.0003,0.223828125,470,0.1806042492389679,1.5847445605322719,-2.6701638378202914,-0.02962377530056983,0.2,0.023577122,,
,,100000,,,,0.8797064796090126,0.0003,0.19501953125,480,0.41072845458984375,1.426974443346262,-2.663320416212082,-0.026538861729204655,0.2,0.020584885,38.38684844970703,90.6
635,157,100352,118.72,32.18393639000001,49,,,,,,,,,,,,
636,160,102400,115.51,32.47351611,50,0.8293522745370865,0.0003,0.19072265625,490,0.7108746767044067,2.5359552048146723,-2.662684353441,-0.023086011613486335,0.2,0.01707907,,
637,163,104448,111.06,32.62897844,51,0.8499859273433685,0.0003,0.17783203125,500,0.4864051640033722,2.5953215323388577,-2.6405126363039018,-0.021467123720503876,0.2,0.0153243635,,
637,166,106496,110.84,32.06249047,52,0.8402053415775299,0.0003,0.173681640625,510,0.34129875898361206,2.2503649150952696,-2.6050022289156916,-0.02031187311222311,0.2,0.0129092075,,
638,169,108544,108.26,31.418872540000002,53,0.8049839437007904,0.0003,0.167529296875,520,0.5064148902893066,2.964916186220944,-2.577567219734192,-0.024845261240261606,0.2,0.015889734,,
,,110000,,,,0.8510261178016663,0.0003,0.174755859375,530,0.5195481777191162,1.9594239512458445,-2.5705854848027228,-0.026289745558460708,0.2,0.020717937,34.50267105102539,91.2
636,173,110592,105.66,30.49514377,54,,,,,,,,,,,,
637,176,112640,101.68,29.32847311,55,0.8645207285881042,0.0003,0.23740234375,540,0.20961543917655945,1.3220425710082053,-2.602743399888277,-0.0277897610594664,0.2,0.021961961,,
638,179,114688,102.6,29.215784050000003,56,0.7889311462640762,0.0003,0.203369140625,550,0.29403865337371826,2.1368610742501915,-2.5813903599977492,-0.02417163286590949,0.2,0.020828478,,
637,182,116736,100.63,29.48514896,57,0.8668359816074371,0.0003,0.160888671875,560,1.0089497566223145,2.387640612013638,-2.609593488276005,-0.024285119606793158,0.2,0.015255255,,
638,186,118784,99.4,30.409034230000003,58,0.8579752743244171,0.0003,0.158740234375,570,0.7018139362335205,2.8425684070214627,-2.5957954838871955,-0.026377595217491036,0.2,0.015209647,,
,,120000,,,,0.8382072299718857,0.0003,0.171142578125,580,0.3180074691772461,2.189308584295213,-2.584338527917862,-0.02693461861781543,0.2,0.018782686,31.436859130859375,116.2
635,190,120832,97.74,32.55116493,59,,,,,,,,,,,,
636,193,122880,96.52,33.09114484,60,0.8863734900951385,0.0003,0.188671875,590,0.5475925803184509,2.4196679893881083,-2.535992107540369,-0.026500074038631284,0.2,0.01795887,,
636,196,124928,93.0,34.28973006,61,0.8399702310562134,0.0003,0.196728515625,600,0.290362149477005,2.1146258591674267,-2.5255558282136916,-0.027237570377474186,0.2,0.02141546,,
637,199,126976,93.13,33.95919952,62,0.8325719237327576,0.0003,0.1947265625,610,0.5706971883773804,2.367387720569968,-2.532757858932018,-0.027561535162385555,0.2,0.016261037,,
637,202,129024,92.95,34.18108411,63,0.8200196027755737,0.0003,0.228759765625,620,0.4017264246940613,1.7472724915482103,-2.5157220967113973,-0.027176007005618886,0.2,0.026912984,,
,,130000,,,,0.8783200532197952,0.0003,0.20009765625,630,0.4471389949321747,1.7790551029145718,-2.5335124343633653,-0.01992625573038822,0.2,0.019233372,28.414219474792482,92.4
636,206,131072,92.78,33.979286030000004,64,,,,,,,,,,,,
636,209,133120,93.67,33.4746554,65,0.8501702696084976,0.0003,0.208544921875,640,0.6325677037239075,2.211029648967087,-2.5158322393894195,-0.024632409363402986,0.2,0.019126028,,
637,212,135168,92.26,33.422755200000005,66,0.8506528735160828,0.0003,0.1779296875,650,0.30765241384506226,1.8978958209045231,-2.519438266009092,-0.019454346387647092,0.2,0.018802365,,
637,215,137216,93.07,34.130521990000005,67,0.8417738974094391,0.0003,0.2068359375,660,0.34389957785606384,2.361414165515453,-2.5071119658648966,-0.029878723886213265,0.2,0.02220513,,
637,218,139264,87.74,33.810235979999995,68,0.8701383620500565,0.0003,0.22333984375,670,0.44146600365638733,1.9098898611031472,-2.46665690690279,-0.028160416784521657,0.2,0.023744874,,
,,140000,,,,0.8612904697656631,0.0003,0.248388671875,680,0.3009539842605591,1.5758496285416186,-2.4446485199034216,-0.026917121174483326,0.2,0.02365503,38.79920616149902,103.2
636,222,141312,89.53,33.52303324,69,,,,,,,,,,,,
636,225,143360,89.61,33.35290556,70,0.8551275879144669,0.0003,0.21826171875,690,0.2235432267189026,1.5478944676928221,-2.385521154105663,-0.030702881708566564,0.2,0.019301243,,
636,228,145408,89.13,33.37264286,71,0.8202648609876633,0.0003,0.18564453125,700,0.371567964553833,2.43530207099393,-2.3652885176241396,-0.027319354037172162,0.2,0.019501254,,
637,231,147456,89.64,33.31314896,72,0.8803905993700027,0.0003,0.21025390625,710,0.6200249195098877,1.9457524265162647,-2.349545369297266,-0.029536276645376346,0.2,0.023929235,,
637,234,149504,88.88,33.977414689999996,73,0.8277805000543594,0.0003,0.195361328125,720,0.3334079682826996,2.336155979335308,-2.3339555114507675,-0.026075238977500702,0.2,0.016740441,,
,,150000,,,,0.8636208176612854,0.0003,0.193505859375,730,0.2884029150009155,2.060113518126309,-2.3695985414087772,-0.02624557583767455,0.2,0.019504298,35.5325366973877,72.6
636,238,151552,89.41,34.36063542,74,,,,,,,,,,,,
636,241,153600,91.35,34.57009536,75,0.8688164949417114,0.0003,0.21875,740,0.3383703827857971,2.0174910367466508,-2.329936660826206,-0.029911240396904758,0.2,0.022956885,,
