time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/total_timesteps,rollout/ep_len_mean,time/fps,train/policy_gradient_loss,train/learning_rate,train/clip_range,train/entropy_loss,train/loss,train/n_updates,train/clip_fraction,train/explained_variance,train/approx_kl,train/value_loss,eval/mean_reward,eval/mean_ep_length
470,-4.17713231,132,270336,67.06,575,,,,,,,,,,,,
473,-4.324013320000001,133,272384,67.66,575,-0.007563332504651044,0.0003,0.2,-0.9093585938215256,0.5785733461380005,1320,0.0869140625,0.7979408502578735,0.009375915,2.256301134824753,,
476,-3.8945399199999997,134,274432,66.43,575,-0.012657352676615118,0.0003,0.2,-0.8776398323476314,1.2475552558898926,1330,0.101318359375,0.7063989639282227,0.009292125,4.184781375899911,,
480,-3.9075674599999997,135,276480,66.16,575,-0.0033499015240522566,0.0003,0.2,-0.8749270606786013,0.7912472486495972,1340,0.1126953125,0.7724934220314026,0.016820705,2.872443816810846,,
483,-4.166494119999999,136,278528,66.42,575,-0.006919158963137306,0.0003,0.2,-0.8803361564874649,1.4736894369125366,1350,0.0904296875,0.7290524840354919,0.009467684,4.543428328260779,,
,,,280000,,,-0.005342074527288787,0.0003,0.2,-0.881361511349678,0.5199110507965088,1360,0.09853515625,0.7960683703422546,0.015297922,2.551152352429926,-6.084278416633606,69.0
487,-3.4216775700000004,137,280576,66.79,575,,,,,,,,,,,,
491,-3.293667140000001,138,282624,66.97,575,-0.008138430747203529,0.0003,0.2,-0.9069273805245757,0.9124189019203186,1370,0.08984375,0.7683686017990112,0.008324087,3.097204967588186,,
494,-3.6960154000000007,139,284672,67.33,575,-0.007865424253395759,0.0003,0.2,-0.9386502973735332,1.0017658472061157,1380,0.112353515625,0.761221170425415,0.009423679,2.3199172792956233,,
497,-4.54040919,140,286720,67.87,575,-0.004281988918955903,0.0003,0.2,-0.9042642425745726,1.0192623138427734,1390,0.087744140625,0.7261197566986084,0.00876072,4.129802265390754,,
501,-4.747949609999999,141,288768,68.13,575,-0.007048585863958579,0.0003,0.2,-0.8987136324867606,0.8847482204437256,1400,0.088720703125,0.7707425355911255,0.008316327,3.0633040729910137,,
,,,290000,,,-0.004133999766781926,0.0003,0.2,-0.8766062192618846,0.6484867334365845,1410,0.106201171875,0.8221539855003357,0.012314171,2.5538676569238303,-6.135465667396784,66.0
505,-4.56509969,142,290816,67.96,575,,,,,,,,,,,,
508,-4.61136652,143,292864,67.39,575,-0.0034049041816615498,0.0003,0.2,-0.8773833245038987,0.8256098031997681,1420,0.09365234375,0.7823846936225891,0.015909469,2.691565181687474,,
512,-4.8111343799999995,144,294912,67.03,575,-0.009159945350256748,0.0003,0.2,-0.8617959154769779,0.4540250599384308,1430,0.096630859375,0.8201625347137451,0.007820852,3.2024761371314527,,
515,-4.67548423,145,296960,66.96,576,-0.004315390753617976,0.0003,0.2,-0.8597405785694718,1.3510562181472778,1440,0.120556640625,0.7369968891143799,0.011854356,2.8019249936565758,,
518,-4.93915845,146,299008,67.41,576,-0.007088385024690069,0.0003,0.2,-0.848396279104054,0.6501802206039429,1450,0.11044921875,0.7969303727149963,0.011105267,2.7127721345052125,,
,,,300000,,,-0.0035284835306811147,0.0003,0.2,-0.8669777935370803,1.1183518171310425,1460,0.0853515625,0.7502049207687378,0.018637408,3.24373147636652,-4.677063465118408,72.6
522,-5.702585820000001,147,301056,68.02,575,,,,,,,,,,,,
526,-6.349242240000001,148,303104,68.29,575,-0.005942430215509375,0.0003,0.2,-0.859557437710464,0.9358856678009033,1470,0.1072265625,0.6625865697860718,0.01042608,3.782097386941314,,
529,-5.12690463,149,305152,67.69,576,-0.0069009024191473145,0.0003,0.2,-0.8609140928834677,1.5622872114181519,1480,0.112109375,0.8005806803703308,0.018139929,3.298643290065229,,
533,-5.4120327800000005,150,307200,67.47,576,-0.006727696643793024,0.0003,0.2,-0.8809919809922576,0.5396450757980347,1490,0.103564453125,0.7795878648757935,0.010717109,2.6603267081081867,,
536,-4.8566405,151,309248,67.05,576,-0.006366354720375967,0.0003,0.2,-0.8989173665642738,1.8778165578842163,1500,0.083642578125,0.8296172022819519,0.010171587,3.9800353217869997,,
,,,310000,,,-0.008012346846226138,0.0003,0.2,-0.8840494979172945,1.0635886192321777,1510,0.117578125,0.7235244512557983,0.011049548,2.5822035685181617,3.108636713027954,57.0
540,-4.67347284,152,311296,67.81,575,,,,,,,,,,,,
543,-4.09393882,153,313344,67.33,576,-0.005922061772434972,0.0003,0.2,-0.9068818604573607,0.6667017936706543,1520,0.110888671875,0.7351900935173035,0.010250352,2.4271144177764654,,
547,-2.95315392,154,315392,67.27,576,-0.00398592265410116,0.0003,0.2,-0.8831243600696326,0.8214156627655029,1530,0.093359375,0.818302571773529,0.009928389,2.427892479673028,,
551,-3.83288261,155,317440,67.95,576,-0.0056903733144281436,0.0003,0.2,-0.8671592969447375,0.43545055389404297,1540,0.108154296875,0.8174741864204407,0.016706346,2.15221928730607,,
554,-4.491890949999999,156,319488,68.64,576,-0.005190609599958406,0.0003,0.2,-0.8690198797732591,0.795591413974762,1550,0.076416015625,0.820949375629425,0.006396627,2.7450164161622523,,
,,,320000,,,-0.008924498860142193,0.0003,0.2,-0.8935966417193413,0.6632992029190063,1560,0.09267578125,0.7400450706481934,0.015514877,3.0151369953528047,-3.4915945529937744,64.8
558,-5.35243251,157,321536,69.1,575,,,,,,,,,,,,
562,-4.98874412,158,323584,68.08,575,-0.00561463168123737,0.0003,0.2,-0.8919399091973901,0.6906701922416687,1570,0.1150390625,0.8043715953826904,0.013626556,2.256177609227598,,
565,-5.40325853,159,325632,67.81,575,-0.0033088408155890646,0.0003,0.2,-0.8849004382267595,1.0420284271240234,1580,0.10341796875,0.826495349407196,0.012960413,3.55219192430377,,
569,-5.14860882,160,327680,67.41,575,-0.005925901858427096,0.0003,0.2,-0.9167885061353445,0.6256582736968994,1590,0.0802734375,0.8619037866592407,0.011971392,2.9120861938223244,,
572,-4.72405022,161,329728,67.29,575,-0.005666763421322685,0.0003,0.2,-0.9123307859525085,1.0842639207839966,1600,0.10791015625,0.8111603260040283,0.010345215,4.4428730582818385,,
,,,330000,,,-0.006020195785094984,0.0003,0.2,-0.875940159521997,1.0839581489562988,1610,0.072607421875,0.7752094268798828,0.009360561,3.2541697949171065,-0.02535076141357422,63.6
576,-4.1804619999999995,162,331776,67.66,575,,,,,,,,,,,,
580,-5.35951456,163,333824,68.41,575,-0.0008917938757804222,0.0003,0.2,-0.8529484944418073,0.7750733494758606,1620,0.097509765625,0.7612777948379517,0.01660785,3.9625192027539016,,
583,-4.63590776,164,335872,68.29,575,-0.006628254628594732,0.0003,0.2,-0.842987722530961,2.165485382080078,1630,0.1103515625,0.8200113773345947,0.015126454,3.196470217965543,,
587,-4.4608665,165,337920,67.92,575,-0.0073526640422642234,0.0003,0.2,-0.8480567762628197,0.5088597536087036,1640,0.11865234375,0.7863998413085938,0.014222558,1.9810384642332792,,
590,-4.7830414,166,339968,67.98,575,-0.005115758317697327,0.0003,0.2,-0.8310130039229989,0.9528180956840515,1650,0.079443359375,0.7871095538139343,0.011029495,2.987304565683007,,
,,,340000,,,-0.004919119541591499,0.0003,0.2,-0.8178148886188865,0.9025651812553406,1660,0.088623046875,0.7761737704277039,0.015303344,2.526994428783655,3.5695175170898437,61.2
594,-4.30627345,167,342016,68.05,575,,,,,,,,,,,,
597,-4.113731970000001,168,344064,68.26,575,-0.004787383717484772,0.0003,0.2,-0.8418553095310927,0.8090643286705017,1670,0.104736328125,0.7670107483863831,0.010805361,3.3805333003401756,,
601,-3.9020666900000003,169,346112,68.41,575,-0.0027425171370850875,0.0003,0.2,-0.8278874136507511,1.4302772283554077,1680,0.12724609375,0.7818678021430969,0.014962808,2.3748595995828508,,
604,-4.086794289999999,170,348160,68.25,575,-0.003272619956260314,0.0003,0.2,-0.8421801725402475,0.5416293740272522,1690,0.082373046875,0.7051882743835449,0.008455416,2.382175546698272,,
,,,350000,,,-0.00013266245659906417,0.0003,0.2,-0.8543402314186096,0.5864486694335938,1700,0.11884765625,0.8258813619613647,0.014002221,2.486519552953541,0.2753493309020996,65.4
608,-5.02531559,171,350208,68.44,575,,,,,,,,,,,,
611,-4.83290816,172,352256,67.93,575,-0.008835165211348795,0.0003,0.2,-0.7939705483615398,1.1422585248947144,1710,0.100390625,0.8594954609870911,0.015482359,2.8168474558740852,,
615,-3.8854763999999995,173,354304,67.0,575,-0.005677963597554481,0.0003,0.2,-0.7928395723924041,1.0754338502883911,1720,0.120458984375,0.6764614582061768,0.012602251,3.022481649927795,,
618,-3.7056591299999995,174,356352,67.03,575,-0.006241268152371049,0.0003,0.2,-0.7593967624008655,0.5337717533111572,1730,0.104541015625,0.7990272641181946,0.016210832,1.9434434739872812,,
622,-4.44497157,175,358400,67.38,576,-0.008726077803294175,0.0003,0.2,-0.7588124766945838,1.0797770023345947,1740,0.165966796875,0.6748804450035095,0.022025226,2.20870863199234,,
,,,360000,,,-0.004898678767494858,0.0003,0.2,-0.710731435380876,1.2277770042419434,1750,0.075244140625,0.689609706401825,0.008318963,4.629447418823839,-1.8013091087341309,61.8
626,-4.516749469999999,176,360448,67.87,575,,,,,,,,,,,,
629,-4.48055485,177,362496,67.93,575,-0.002746023419604171,0.0003,0.2,-0.7081832924857736,0.4724128842353821,1760,0.11640625,0.8058680891990662,0.012223738,2.3129560884088276,,
632,-4.27637005,178,364544,68.35,575,-0.0034196974709630014,0.0003,0.2,-0.7292777698487043,0.5876162648200989,1770,0.11083984375,0.8077247142791748,0.011802066,2.073528750427067,,
636,-3.8480791699999997,179,366592,68.83,576,-0.007479993904416915,0.0003,0.2,-0.7124600123614073,0.976159393787384,1780,0.072119140625,0.825764536857605,0.010391481,2.894491652585566,,
639,-2.9640776399999997,180,368640,67.29,576,-0.0034567026668810286,0.0003,0.2,-0.6957797478884459,1.4059844017028809,1790,0.061962890625,0.7371325492858887,0.007077872,3.905105060338974,,
,,,370000,,,-0.010251734225312248,0.0003,0.2,-0.7056258024647832,1.2646853923797607,1800,0.08251953125,0.6843277215957642,0.010306714,3.4221263624727727,-4.930465579032898,63.0
643,-2.77189742,181,370688,67.45,575,,,,,,,,,,,,
646,-2.87061247,182,372736,67.27,576,-0.003277868950681295,0.0003,0.2,-0.6857053656131029,0.6342896819114685,1810,0.09658203125,0.646349310874939,0.014228022,2.123258749768138,,
650,-3.0485322699999995,183,374784,67.42,576,-0.00559586859162664,0.0003,0.2,-0.7014476267620922,1.5424755811691284,1820,0.09013671875,0.8158901929855347,0.010626238,3.8584213737398385,,
653,-2.6796332500000006,184,376832,66.87,576,-0.004593735472735716,0.0003,0.2,-0.7450936935842037,1.1847065687179565,1830,0.09892578125,0.877577006816864,0.01305712,2.8648768328130245,,
657,-1.59492362,185,378880,65.85,576,-0.0017463467054767534,0.0003,0.2,-0.7493645437061787,0.6122511625289917,1840,0.09697265625,0.8681544065475464,0.017826878,2.6493846219033004,,
,,,380000,,,-0.0023054687524563635,0.0003,0.2,-0.7439666328951716,0.6548039317131042,1850,0.1287109375,0.8800254464149475,0.017025761,1.875518892891705,-0.7355700492858886,68.4
661,-2.1686271599999998,186,380928,65.53,576,,,,,,,,,,,,
664,-3.56729605,187,382976,66.97,576,-0.005580181785626337,0.0003,0.2,-0.7277499867603183,0.6730238199234009,1860,0.079345703125,0.8418182134628296,0.008171949,2.6737359050661325,,
667,-4.39769463,188,385024,67.93,576,-0.0074984221057093235,0.0003,0.2,-0.7155815606936813,0.8767521381378174,1870,0.088427734375,0.856377124786377,0.012096422,2.737434819713235,,
671,-4.36434228,189,387072,68.67,576,-0.00421796268055914,0.0003,0.2,-0.6997282480821013,0.7233415246009827,1880,0.0763671875,0.7599616050720215,0.008346769,3.2944790422916412,,
674,-3.3667914999999997,190,389120,67.8,576,-0.004801562664215453,0.0003,0.2,-0.6861060516908765,0.7833192348480225,1890,0.072607421875,0.8077403903007507,0.008303716,2.8206569962203503,,
,,,390000,,,-0.008715834544273094,0.0003,0.2,-0.7166602000594139,0.9193288087844849,1900,0.07587890625,0.8175132274627686,0.009937845,3.419625260308385,-3.2382158756256105,67.8
678,-2.8891475000000004,191,391168,67.72,576,,,,,,,,,,,,
682,-1.72318775,192,393216,66.67,576,-0.005580767283390742,0.0003,0.2,-0.7056895835325122,0.7574114799499512,1910,0.093115234375,0.7741456627845764,0.012891869,2.6223116770386694,,
685,-1.43893975,193,395264,66.88,576,-0.007950851349596633,0.0003,0.2,-0.7155299408361315,0.39841678738594055,1920,0.11826171875,0.7677375078201294,0.014296517,2.0094505956396462,,
689,-1.67483719,194,397312,66.93,576,-0.0032529318865272216,0.0003,0.2,-0.7349510822445154,0.7026318311691284,1930,0.101318359375,0.8200191259384155,0.011894496,2.0793193778023125,,
692,-3.4085233100000005,195,399360,68.16,576,-0.0018742681510047986,0.0003,0.2,-0.7279869370162487,0.6190857887268066,1940,0.117822265625,0.8428405523300171,0.013550086,2.213248164579272,,
,,,400000,,,-0.0049405991390813146,0.0003,0.2,-0.674957768805325,0.6170753240585327,1950,0.08447265625,0.850853681564331,0.012256682,2.3764114884659646,-6.203546190261841,67.2
696,-4.41122774,196,401408,68.92,576,,,,,,,,,,,,
699,-4.677351140000002,197,403456,68.2,576,-0.005551462131552398,0.0003,0.2,-0.697918463125825,0.8097411394119263,1960,0.0837890625,0.8140102624893188,0.008750242,3.1534728173166515,,
703,-3.3861675399999998,198,405504,68.08,576,-0.008570176908688155,0.0003,0.2,-0.6867468820884823,0.47579431533813477,1970,0.10576171875,0.725797712802887,0.015397493,2.6187746193259955,,
706,-3.3881308000000003,199,407552,68.22,576,-0.0016971223827567882,0.0003,0.2,-0.6985767232254148,0.5917180180549622,1980,0.121435546875,0.7936661243438721,0.025843855,1.9879226826131344,,
710,-3.24428513,200,409600,67.92,576,-0.0061823408730560915,0.0003,0.2,-0.7040272898972034,0.6553138494491577,1990,0.07802734375,0.8516892194747925,0.010653197,2.2200057100504638,,
,,,410000,,,-0.007318992831278593,0.0003,0.2,-0.6833221413195133,0.7903833985328674,2000,0.089697265625,0.7783104181289673,0.012339346,2.7227121436968447,-3.3520029067993162,70.2
714,-3.131372349999999,201,411648,68.47,576,,,,,,,,,,,,
717,-2.52833695,202,413696,68.29,576,-0.009730547820799984,0.0003,0.2,-0.6673725068569183,0.9053733944892883,2010,0.09736328125,0.846015453338623,0.012358633,3.2716371117159726,,
721,-1.7938187099999998,203,415744,68.05,576,-0.004088942851376487,0.0003,0.2,-0.6597479680553079,0.6189127564430237,2020,0.09453125,0.8589551448822021,0.013993636,2.313482590019703,,
724,-2.03010833,204,417792,67.77,576,-0.002703851191472495,0.0003,0.2,-0.6464203139767051,1.2619550228118896,2030,0.14443359375,0.8065391778945923,0.02175544,1.7437704986892641,,
728,-3.02265898,205,419840,67.47,576,-0.008335540442203637,0.0003,0.2,-0.6205922000110149,0.5271540880203247,2040,0.111083984375,0.8208519220352173,0.010813743,2.2119296811521054,,
,,,420000,,,-0.001322628312118468,0.0003,0.2,-0.6262069722637534,1.7316842079162598,2050,0.086376953125,0.7722712755203247,0.019432165,3.3311721209436653,0.007262229919433594,64.2
732,-4.1980084699999995,206,421888,68.02,576,,,,,,,,,,,,
735,-3.68671998,207,423936,68.14,576,-0.007559894186852034,0.0003,0.2,-0.6286358470097184,1.1669631004333496,2060,0.09619140625,0.6706337928771973,0.014825995,3.1977294396609066,,
738,-3.2655366999999997,208,425984,68.08,576,-0.0042285763993277214,0.0003,0.2,-0.6146382695995272,0.8560775518417358,2070,0.1056640625,0.7894976735115051,0.024489328,3.140597021766007,,
742,-1.731943,209,428032,67.89,576,-0.004427027943893336,0.0003,0.2,-0.5875635845586658,0.5170503854751587,2080,0.09248046875,0.700333833694458,0.012493252,2.2512426314875484,,
,,,430000,,,-0.0036799383247853256,0.0003,0.2,-0.6241938387975097,0.9005952477455139,2090,0.118994140625,0.7678132057189941,0.017190028,2.24472605548799,-2.3353539943695067,70.2
746,-1.3919054,210,430080,67.27,576,,,,,,,,,,,,
749,-1.00168328,211,432128,66.88,576,-0.011590399773558602,0.0003,0.2,-0.6539125001057983,1.0466527938842773,2100,0.1349609375,0.662528395652771,0.016194042,2.311300305463374,,
753,-2.40454534,212,434176,66.67,576,-0.0033676785889838355,0.0003,0.2,-0.6228542121127247,0.5164462924003601,2110,0.086181640625,0.7524486780166626,0.010254825,2.122957474924624,,
756,-2.8275905900000002,213,436224,67.51,576,-0.0073610607912996786,0.0003,0.2,-0.6178053516894579,1.2384768724441528,2120,0.087353515625,0.835544228553772,0.021189693,2.6674414325505493,,
759,-3.6938319800000006,214,438272,67.47,576,-0.0016695866870577447,0.0003,0.2,-0.6271985825151205,0.6234445571899414,2130,0.090625,0.8163965940475464,0.011435512,2.2134408695623278,,
,,,440000,,,-0.0075826275889994575,0.0003,0.2,-0.5995841875672341,0.9204052686691284,2140,0.117431640625,0.7364557981491089,0.01017919,1.8148345854133368,-5.47321081161499,70.8
763,-2.87973165,215,440320,67.66,576,,,,,,,,,,,,
767,-2.1950519899999996,216,442368,67.69,576,-0.005010584909905446,0.0003,0.2,-0.5952956892549992,0.7583000063896179,2150,0.07685546875,0.79389888048172,0.009741397,1.9738913835957645,,
770,-2.0174723699999997,217,444416,67.75,576,-0.005135733957285993,0.0003,0.2,-0.5835395420901477,0.4527413547039032,2160,0.101904296875,0.8241671919822693,0.014276288,1.5987674508243799,,
774,-2.2836074699999993,218,446464,68.02,576,0.0006067169888410717,0.0003,0.2,-0.5944040764123202,0.9984474182128906,2170,0.0654296875,0.8093934655189514,0.0076828627,2.910586517304182,,
777,-1.97940385,219,448512,67.62,576,-0.005848364670964656,0.0003,0.2,-0.5948453407734633,1.0539636611938477,2180,0.085400390625,0.837371289730072,0.012067474,2.9026319650933146,,
,,,450000,,,-0.003643364075833233,0.0003,0.2,-0.5660270798951388,0.9315124154090881,2190,0.09697265625,0.8271382451057434,0.017043473,2.209127389267087,-5.20459394454956,68.4
781,-1.4031697300000001,220,450560,68.08,576,,,,,,,,,,,,
784,0.026940119999999883,221,452608,66.97,576,-0.004213225457351655,0.0003,0.2,-0.5874327494762838,0.36438027024269104,2200,0.09228515625,0.8468812108039856,0.012534553,1.556249699741602,,
788,-0.21892553999999997,222,454656,67.09,576,-0.006300531470333226,0.0003,0.2,-0.6174058293923735,0.9712176322937012,2210,0.10029296875,0.8480446338653564,0.012808647,2.409007775224745,,
791,-0.13271658,223,456704,66.67,576,-0.0036722320219269022,0.0003,0.2,-0.5924044634215534,0.9646697044372559,2220,0.084521484375,0.7929650545120239,0.012206161,2.833997365832329,,
795,-0.9266387300000001,224,458752,66.93,576,-0.0022525317355757577,0.0003,0.2,-0.5858562068082392,0.581717848777771,2230,0.093994140625,0.8534911870956421,0.013021047,1.793252114392817,,
,,,460000,,,-0.005747463843727018,0.0003,0.2,-0.5807517259381711,0.5318852066993713,2240,0.06513671875,0.8287627696990967,0.0074230786,2.376304800249636,-1.6602249667048454,67.8
799,-0.8450252200000002,225,460800,67.21,576,,,,,,,,,,,,
802,-1.0229036200000001,226,462848,67.66,576,-0.003896075243392261,0.0003,0.2,-0.5885590416379273,0.7788277864456177,2250,0.07021484375,0.8350779414176941,0.008724269,2.4675775468349457,,
806,-0.4421015199999999,227,464896,67.24,576,-0.008157140719413291,0.0003,0.2,-0.5980577385984361,0.5341569185256958,2260,0.081591796875,0.7980090975761414,0.01015494,2.1114661315456034,,
809,-0.8332269800000002,228,466944,66.9,576,-0.0019330509028804954,0.0003,0.2,-0.622750474512577,0.6167478561401367,2270,0.09912109375,0.8018509149551392,0.013621224,1.8197837812826037,,
812,-1.6048100300000003,229,468992,67.2,576,-0.0035816376315779054,0.0003,0.2,-0.5938201072625816,0.5322021245956421,2280,0.080712890625,0.7669736742973328,0.010674962,2.8763717960566284,,
,,,470000,,,-0.004146262985887006,0.0003,0.2,-0.6020379316061735,0.9308581352233887,2290,0.095458984375,0.8293378949165344,0.013446499,2.176874981448054,2.530338263511658,62.4
816,-2.1318295899999997,230,471040,67.66,576,,,,,,,,,,,,
820,-2.7131911799999995,231,473088,67.69,576,-0.0063778897529118694,0.0003,0.2,-0.5717322615906596,0.5213347673416138,2300,0.089794921875,0.781376302242279,0.016171083,1.9282682055607439,,
823,-2.2951594600000003,232,475136,68.11,576,-0.005279773111396935,0.0003,0.2,-0.6103156559169293,0.5557259321212769,2310,0.093994140625,0.8311166763305664,0.010972776,2.46168978754431,,
827,-3.0226802900000007,233,477184,68.13,576,-0.0038181402065674773,0.0003,0.2,-0.6277308145537972,0.4607197046279907,2320,0.09912109375,0.8348456025123596,0.015582884,1.6869108109734952,,
830,-1.6396359600000006,234,479232,67.44,576,-0.004754174209665507,0.0003,0.2,-0.5972479280084372,0.9104166626930237,2330,0.0873046875,0.833906888961792,0.014493795,2.246865040063858,,
,,,480000,,,-0.0042076665005879475,0.0003,0.2,-0.5942963554523886,0.3422287702560425,2340,0.123388671875,0.8557699918746948,0.018022582,1.449099288508296,-1.749303936958313,69.6
834,-1.1110054500000002,235,481280,66.94,576,,,,,,,,,,,,
838,0.33073077999999995,236,483328,66.58,576,-0.005199532496772008,0.0003,0.2,-0.6074253677390515,0.6753133535385132,2350,0.08037109375,0.8040432929992676,0.00933866,1.9727709606289863,,
841,-0.058997600000000094,237,485376,66.73,576,-0.0017554790108988527,0.0003,0.2,-0.596439550910145,0.3584325611591339,2360,0.08828125,0.7893213033676147,0.015103372,1.7034750796854496,,
844,-1.05790021,238,487424,67.11,576,-0.0001536308991489932,0.0003,0.2,-0.6172001024708151,0.47950127720832825,2370,0.08486328125,0.8107268810272217,0.010567088,1.4439282048493625,,
848,-2.10504052,239,489472,67.83,576,-0.005639721655461472,0.0003,0.2,-0.6006971491500736,0.4395587146282196,2380,0.086669921875,0.7574851512908936,0.012792654,2.276662979274988,,
,,,490000,,,-0.004771072701987578,0.0003,0.2,-0.6160267098806799,1.4818413257598877,2390,0.100732421875,0.7933592796325684,0.027433414,2.2398342485539615,-0.9642855226993561,70.2
852,-2.93709071,240,491520,68.5,576,,,,,,,,,,,,
855,-1.9091665800000004,241,493568,68.56,576,-0.0011942033292143607,0.0003,0.2,-0.6144304324872791,0.6173536777496338,2400,0.07138671875,0.7544360756874084,0.011211824,3.2036264026537538,,
859,-1.45006014,242,495616,67.66,576,-0.0035188336041755974,0.0003,0.2,-0.6323113916441798,0.43899479508399963,2410,0.09306640625,0.8077551126480103,0.011966429,1.563762093614787,,
862,-0.33485863999999993,243,497664,66.6,576,-0.006433849837412709,0.0003,0.2,-0.6181600505486131,0.3717332184314728,2420,0.067236328125,0.7009172439575195,0.009327589,3.270585771650076,,
866,-1.4222078100000002,244,499712,67.38,576,-0.0030959110634285027,0.0003,0.2,-0.6056701621972025,0.6497015953063965,2430,0.07763671875,0.8198057413101196,0.01125081,2.0311040176078676,,
,,,500000,,,-0.01057600500062108,0.0003,0.2,-0.5850222304463386,0.32981184124946594,2440,0.11044921875,0.7315161228179932,0.012163907,1.5898000033572317,-2.3365118503570557,66.0
870,-1.25021895,245,501760,66.94,576,,,,,,,,,,,,
873,-2.09310425,246,503808,67.03,576,-0.008621148367819843,0.0003,0.2,-0.5876926029101014,0.5959584712982178,2450,0.1255859375,0.7678086757659912,0.01520248,2.104001653008163,,
876,-1.5769011,247,505856,67.0,576,-0.004262007067154627,0.0003,0.2,-0.5989910346455872,0.8752167820930481,2460,0.097607421875,0.8088427186012268,0.01511135,2.361692749708891,,
880,-0.7087750400000001,248,507904,67.08,576,-0.0037349912003264763,0.0003,0.2,-0.580738935712725,0.5832982063293457,2470,0.09482421875,0.8480432629585266,0.012622718,1.546308589540422,,
883,-1.1528732500000003,249,509952,67.77,577,-0.006224570910126204,0.0003,0.2,-0.5912028220482171,0.5162607431411743,2480,0.103271484375,0.8639716506004333,0.015261853,1.7975827660411596,,
,,,510000,,,-0.004956732794380514,0.0003,0.2,-0.5914633124135434,0.4300265908241272,2490,0.091064453125,0.8176721334457397,0.009221287,1.2856994689442218,4.230098366737366,63.0
887,-1.14918458,250,512000,67.87,576,,,,,,,,,,,,
890,-1.50585788,251,514048,67.12,576,-0.0047752487364050465,0.0003,0.2,-0.5839369628578425,2.673964500427246,2500,0.0638671875,0.6899362206459045,0.008958045,3.411014777980745,,
894,-1.1566812999999998,252,516096,66.97,577,-0.0019247843854827806,0.0003,0.2,-0.5711186989210546,0.650425374507904,2510,0.0955078125,0.6893054842948914,0.011825942,2.2237181736156346,,
897,-1.16280523,253,518144,66.9,577,-0.0028942282850039193,0.0003,0.2,-0.5734568839892745,0.633508563041687,2520,0.073388671875,0.8565747141838074,0.013708837,1.8262046048417688,,
,,,520000,,,-0.009011951148568186,0.0003,0.2,-0.5743063548579812,0.864708423614502,2530,0.0849609375,0.7884054183959961,0.009636361,1.974183992855251,2.9842117071151733,63.6
901,-1.44697519,254,520192,67.81,576,,,,,,,,,,,,
905,-1.5948487599999999,255,522240,68.47,576,-0.005727048308472149,0.0003,0.2,-0.5785721877589822,0.8935347199440002,2540,0.12197265625,0.8624746203422546,0.018813904,2.2679798455908893,,
908,-2.2042928699999997,256,524288,69.16,576,-0.006087244032823946,0.0003,0.2,-0.580751836206764,0.38432618975639343,2550,0.09130859375,0.8693122267723083,0.011942629,1.5214779380708934,,
912,-2.06481624,257,526336,69.25,577,-0.007079122164577711,0.0003,0.2,-0.6061292984522879,0.7004275321960449,2560,0.096533203125,0.8596922755241394,0.0110185705,2.2199102314189076,,
915,-1.8063680499999994,258,528384,68.55,577,-0.007101772892929148,0.0003,0.2,-0.5627649891190231,0.5177756547927856,2570,0.108447265625,0.8052111268043518,0.0143623315,1.9508301578462124,,
,,,530000,,,-0.0047400520772498565,0.0003,0.2,-0.5507057533599437,0.44400554895401,2580,0.094580078125,0.9041884541511536,0.022586275,1.72929953224957,-1.7379215240478516,70.8
919,-2.18320974,259,530432,68.56,576,,,,,,,,,,,,
922,-1.6640496199999995,260,532480,68.29,576,-0.008507309079868719,0.0003,0.2,-0.5561529564671218,0.35209232568740845,2590,0.128955078125,0.893254280090332,0.017139371,1.7107240367680787,,
926,-1.3759330100000002,261,534528,67.84,577,-0.0011359514566720464,0.0003,0.2,-0.5299128495156765,0.41371750831604004,2600,0.0919921875,0.7999334335327148,0.010699443,1.8489888658747078,,
929,-1.6150139399999999,262,536576,67.78,577,-0.005091526096657617,0.0003,0.2,-0.5565457341261209,0.9385531544685364,2610,0.080029296875,0.743621826171875,0.012460005,2.191895958967507,,
933,-1.8971290399999998,263,538624,66.66,577,0.002779771502537187,0.0003,0.2,-0.5898423925973475,1.0318928956985474,2620,0.114404296875,0.8319923877716064,0.017181939,2.3602725265547635,,
,,,540000,,,-0.003994828285067342,0.0003,0.2,-0.6004755293950439,0.6547048687934875,2630,0.06943359375,0.855308473110199,0.010681713,2.1201409325003624,-9.916519260406494,70.2
937,-1.7633249700000004,264,540672,67.09,576,,,,,,,,,,,,
940,-1.79802745,265,542720,67.48,576,-0.003969887126004323,0.0003,0.2,-0.5657475432381034,0.44556695222854614,2640,0.096337890625,0.8111127614974976,0.025136452,1.6908513063564896,,
944,-1.49308163,266,544768,67.81,576,-0.003010544151766226,0.0003,0.2,-0.5708892770111561,0.6180265545845032,2650,0.0966796875,0.7622765302658081,0.020160416,1.705014639161527,,
947,-1.28261331,267,546816,67.29,577,-0.003321518803568324,0.0003,0.2,-0.5855373633094132,0.8199147582054138,2660,0.098583984375,0.7502463459968567,0.010827925,1.8205025913193822,,
951,-1.1585986300000004,268,548864,67.68,577,-0.008153835191842517,0.0003,0.2,-0.5429638588801027,0.6723684668540955,2670,0.097119140625,0.8501683473587036,0.012024408,2.2814149359241127,,
